The guitar has acoustic sound.	ギターはアコースティックサウンドです。	The (ザ) / guitar (ギター) / has (持っている) / acoustic (アコースティック) / sound (音).
Ultra music festival starts tonight.	ウルトラミュージックフェスティバルは今夜始まります。	Ultra (ウルトラ) / music (音楽) / festival (フェスティバル) / starts (始まる) / tonight (今夜)
The score was nil.	スコアはゼロだった。	The (その) / score (スコア) / was (は) / nil (ゼロ)
The coronation was this morning.	戴冠式は今朝でした。	The (その) / coronation (戴冠式) / was (は) / this (今朝) / morning (のこと)
Edit the document header.	ドキュメントのヘッダーを編集してください。	Edit (編集) / the (その) / document (文書) / header (ヘッダー)
She is a postgraduate student.	彼女は大学院生です。	She (彼女) / is (です) / a (一人の) / postgraduate (大学院の) / student (学生)
The daisy bloomed this morning.	デイジーが今朝咲きました。	The (その) / daisy (デイジー) / bloomed (咲いた) / this (この) / morning (朝)
The goblin stole my shoes.	ゴブリンが私の靴を盗みました。	The (その) / goblin (ゴブリン) / stole (盗んだ) / my (私の) / shoes (靴)
I grow basil at home.	私は自宅でバジルを育てています。	I (私) / grow (育てる) / basil (バジル) / at (で) / home (家)
The frame is gilt.	フレームは金メッキされています。	The (その) / frame (額縁) / is (は) / gilt (金メッキ)
A practicable plan works best.	実行可能な計画が最も効果的です。	A (実行可能な) / practicable (実用的な) / plan (計画) / works (働く) / best (最も良い)
Epithelial cells protect organs.	上皮細胞は臓器を保護します。	Epithelial (上皮) / cells (細胞) / protect (保護する) / organs (臓器)
The registrar approved my application.	レジストラは私の申請を承認しました。	The (その) / registrar (登録官) / approved (承認した) / my (私の) / application (申請)
The lavatory is occupied.	お手洗いは使用中です。	The (その) / lavatory (トイレ) / is (は) / occupied (使用中)
The antigen triggered an immune.	抗原が免疫を引き起こした。	The (その) / antigen (抗原) / triggered (引き起こした) / an (ある) / immune (免疫)
The winger scored a goal.	ウィンガーがゴールを決めた。	The (その) / winger (ウィンガー) / scored (得点した) / a (1つの) / goal (ゴール)
The vale was peaceful today.	谷は今日は穏やかでした。	The (ザ) / vale (谷) / was (だった) / peaceful (平和な) / today (今日).
They will amalgamate the companies.	彼らは会社を合併します。	They (彼ら) / will (する) / amalgamate (合併する) / the (その) / companies (会社)
Take the roundabout exit right.	ラウンドアバウトを右に出てください。	Take (取る) / the (その) / roundabout (ラウンドアバウト) / exit (出口) / right (右)
The gale blew fiercely.	強風が激しく吹きました。	The (その) / gale (疾風) / blew (吹いた) / fiercely (激しく)
The brigadier led confidently.	准将は自信を持って指揮を執った。	The (その) / brigadier (准将) / led (導いた) / confidently (自信を持って)
Mineral water contains carbonate.	ミネラルウォーターには炭酸が含まれています。	Mineral (鉱物) / water (水) / contains (含む) / carbonate (炭酸塩)
Ivy grew over the fence.	アイビーがフェンスを覆いました。	Ivy (アイビー) / grew (成長した) / over (越えて) / the (その) / fence (フェンス)
This peptide helps heal wounds.	このペプチドは傷を治すのに役立ちます。	This (この) / peptide (ペプチド) / helps (助ける) / heal (治す) / wounds (傷)
Satan is a mythical figure.	サタンは神話上の存在です。	Satan (サタン) / is (は) / a (神話の) / mythical (神話上の) / figure (人物)
Histology reveals microscopic cell details.	組織学は微細な細胞の詳細を明らかにします。	Histology (組織学) / reveals (明らかにする) / microscopic (微視的) / cell (細胞) / details (詳細)
Study the English lexicon regularly.	定期的に英語の語彙を勉強しなさい。	Study (勉強する) / the (その) / English (英語) / lexicon (語彙) / regularly (定期的に)
Phonology studies speech sounds.	音韻論は音声を研究します。	Phonology (音韻論) / studies (研究) / speech (音声) / sounds (音)
The penguin waddled across ice.	ペンギンは氷の上をよちよち歩いた。	The (その) / penguin (ペンギン) / waddled (ヨチヨチ歩いた) / across (横切って) / ice (氷)
Turn up the treble knob.	トレブルノブを上げてください。	Turn (回す) / up (上げる) / the (その) / treble (高音) / knob (つまみ)
The young lass smiled brightly.	若い少女は明るく微笑んだ。	The (その) / young (若い) / lass (少女) / smiled (微笑んだ) / brightly (明るく)
Syntax can be tricky sometimes.	構文は時々厄介なことがあります。	Syntax (構文) / can (できる) / be (である) / tricky (難しい) / sometimes (時々)
Analogue clocks have ticking hands.	アナログ時計には針が動いています。	Analogue (アナログ) / clocks (時計) / have (持っている) / ticking (カチカチと音を立てる) / hands (針)
The friar helped the villagers.	修道士は村人たちを助けました。	The (その) / friar (修道士) / helped (助けた) / the (その) / villagers (村人たち)
I exchanged dollars for yuan.	ドルを元に交換しました。	I (私) / exchanged (交換した) / dollars (ドル) / for (のために) / yuan (元)
The phoenix rose from ashes.	フェニックスは灰から蘇った。	The (その) / phoenix (フェニックス) / rose (復活した) / from (から) / ashes (灰)
Accession day is tomorrow.	即位の日は明日です。	Accession (即位) / day (日) / is (です) / tomorrow (明日)
The house was derelict.	その家は荒れ果てていた。	The (ザ) / house (家) / was (だった) / derelict (荒廃した)
Proximal arm is injured.	近位腕が怪我している。	Proximal (近位) / arm (腕) / is (です) / injured (負傷している)
Basal temperature is often measured.	基礎体温はよく測定されます。	Basal (基礎) / temperature (体温) / is (は) / often (しばしば) / measured (測定される).
A phoneme makes words distinct.	音素は単語を区別します。	A (ひとつの) / phoneme (音素) / makes (作る) / words (言葉) / distinct (区別する)
Can you spare a fiver?	500円を貸してくれませんか？	Can (できる) / you (あなた) / spare (余裕がある) / a (ひとつの) / fiver (五ポンド紙幣) / ? (？)
Stricken with overwhelming hopelessness today.	今日、圧倒的な絶望感に打ちひしがれている。	Stricken (襲われる) / with (と) / overwhelming (圧倒的な) / hopelessness (絶望) / today (今日)
She is privy to secrets.	彼女は秘密を知っています。	She (彼女) / is (です) / privy (知っている) / to (に) / secrets (秘密)
The cuckoo sings beautifully.	カッコウは美しく鳴く。	The (その) / cuckoo (カッコウ) / sings (歌う) / beautifully (美しく)
The beech tree is tall.	ブナの木は高いです。	The (その) / beech (ブナ) / tree (木) / is (は) / tall (高い)
Empty your browser cache.	ブラウザのキャッシュを空にしてください。	Empty (空にする) / your (あなたの) / browser (ブラウザ) / cache (キャッシュ)
I like cold cola.	冷たいコーラが好きです。	I (私) / like (好き) / cold (冷たい) / cola (コーラ)
The rector greeted everyone warmly.	学長は皆に暖かく挨拶しました。	The (その) / rector (学長) / greeted (挨拶した) / everyone (皆) / warmly (温かく)
Butterflies alight on the flowers.	蝶が花に舞い降りる。	Butterflies (蝶たち) / alight (止まる) / on (に) / the (その) / flowers (花)
Sabine loves painting and music.	サビーヌは絵を描くことと音楽を愛しています。	Sabine (サビーネ) / loves (愛している) / painting (絵画) / and (と) / music (音楽)
The countess hosted a gala.	伯爵夫人はガラを主催しました。	The (その) / countess (伯爵夫人) / hosted (主催した) / a (1つの) / gala (ガラ)
She researches pancreatic cancer cures.	彼女は膵臓がんの治療法を研究しています。	She (彼女) / researches (研究する) / pancreatic (膵臓) / cancer (癌) / cures (治療法)
They celebrated their golden jubilee.	彼らは金婚式を祝いました。	They (彼らの) / celebrated (祝った) / their (彼らの) / golden (金の) / jubilee (記念祭)
The malt adds sweetness.	モルトが甘さを加えます。	The (ザ) / malt (モルト) / adds (加える) / sweetness (甘さ)
The mod fixed everything.	モッドがすべてを修正しました。	The (ザ) / mod (モッド) / fixed (修正した) / everything (すべて)
The letter "T" is consonant.	"T"は子音です。	The (ザ) / letter (文字) / "T" (「T」) / is (は) / consonant (子音)
He lives a monastic life.	彼は修道士のような生活を送っている。	He (彼) / lives (住んでいる) / a (一つの) / monastic (修道院の) / life (生活)
The election was multiparty.	選挙は多党制だった。	The (その) / election (選挙) / was (は) / multiparty (複数政党制)
The birch tree is tall.	白樺の木は高いです。	The (ザ) / birch (カバノキ) / tree (木) / is (です) / tall (高い)
The squire helped the knight.	従士は騎士を助けた。	The (その) / squire (従者) / helped (助けた) / the (その) / knight (騎士)
He drank leaded gasoline accidentally.	彼は誤って有鉛ガソリンを飲んでしまった。	He (彼) / drank (飲んだ) / leaded (鉛入りの) / gasoline (ガソリン) / accidentally (誤って)
She uses the pronoun they.	彼女は「they」という代名詞を使います。	She (彼女) / uses (使う) / the (その) / pronoun (代名詞) / they (彼ら)
She nodded in silent assent.	彼女は静かに同意してうなずいた。	She (彼女) / nodded (うなずいた) / in (で) / silent (黙った) / assent (同意)
The boxers spar every week.	ボクサーたちは毎週スパーリングをします。	The (その) / boxers (ボクサー) / spar (スパーリングする) / every (毎) / week (週)
Something feels amiss here.	何かがここでおかしい気がする。	Something (何か) / feels (感じが) / amiss (違和感) / here (ここ)
Horticulture is a rewarding hobby.	園芸はやりがいのある趣味です。	Horticulture (園芸) / is (は) / a (一つの) / rewarding (やりがいのある) / hobby (趣味)
Homoeopathy cures some people.	ホメオパシーは一部の人々を治癒します。	Homoeopathy (ホメオパシー) / cures (治す) / some (いくつかの) / people (人々)
The stockbroker buys stocks.	株式仲買人が株を買う。	The (その) / stockbroker (株式仲買人) / buys (買う) / stocks (株式)
The book is trans inclusive.	その本はトランスインクルーシブです。	The (その) / book (本) / is (は) / trans (トランス) / inclusive (包括的)
She is a talented linguist.	彼女は才能のある言語学者です。	She (彼女) / is (です) / a (一人の) / talented (才能のある) / linguist (言語学者)
Women gained suffrage in 1920.	女性は1920年に参政権を得ました。	Women (女性) / gained (得た) / suffrage (選挙権) / in (に) / 1920 (1920年)
Eye color is hereditary.	目の色は遺伝します。	Eye (目) / color (色) / is (です) / hereditary (遺伝的)
The Bolshevik leader inspired change.	ボリシェヴィキの指導者は変革を促した。	The (ザ) / Bolshevik (ボリシェビキ) / leader (リーダー) / inspired (奮起させた) / change (変化)
The barber cut my hair.	理髪師が私の髪を切りました。	The (その) / barber (理髪師) / cut (切った) / my (私の) / hair (髪)
The boar wandered alone.	猪は一人でさまよった。	The (その) / boar (イノシシ) / wandered (さまよった) / alone (ひとりで)
She wore a blue bonnet.	彼女は青いボンネットをかぶっていた。	She (彼女) / wore (着ていた) / a (一つの) / blue (青い) / bonnet (ボンネット)
We walked the promenade daily.	私たちは毎日遊歩道を歩きました。	We (私たち) / walked (歩きました) / the (その) / promenade (プロムナード) / daily (毎日)
Carbon has many stable isotopes.	炭素には多くの安定同位体があります。	Carbon (炭素) / has (持っている) / many (多くの) / stable (安定した) / isotopes (同位体)
The dog is incontinent today.	犬は今日失禁しています。	The (その) / dog (犬) / is (は) / incontinent (失禁している) / today (今日).
The amplitude was very high.	振幅が非常に高かった。	The (ザ) / amplitude (振幅) / was (は) / very (非常に) / high (高い)
The nave was beautifully decorated.	身廊は美しく装飾されていました。	The (その) / nave (本堂) / was (は) / beautifully (美しく) / decorated (飾られた)
The design features radial symmetry.	デザインは放射対称を特徴としています。	The (その) / design (デザイン) / features (特徴) / radial (放射状の) / symmetry (対称)
She scored a bogey again.	彼女はまたボギーを出した。	She (彼女) / scored (スコアした) / a (１つの) / bogey (ボギー) / again (再び).
The cottage had a thatch.	そのコテージには藁ぶき屋根があった。	The (その) / cottage (コテージ) / had (があった) / a (ひとつの) / thatch (茅葺き)
The stationer sells notebooks.	文房具店はノートを売っています。	The (その) / stationer (文房具屋) / sells (売る) / notebooks (ノート)
The metro is really crowded.	地下鉄は本当に混雑しています。	The (その) / metro (地下鉄) / is (は) / really (本当に) / crowded (混雑している)
The husky barked loudly.	ハスキーは大きな声で吠えた。	The (その) / husky (ハスキー) / barked (吠えた) / loudly (大声で)
The secretariat organizes important meetings.	事務局は重要な会議を開催します。	The (ザ) / secretariat (事務局) / organizes (開催する) / important (重要な) / meetings (会議)
Biochemical reactions occur inside cells.	生化学反応は細胞内で起こります。	Biochemical (生化学的な) / reactions (反応) / occur (起こる) / inside (内部で) / cells (細胞).
Your excuse is admissible.	あなたの言い訳は受け入れられます。	Your (あなたの) / excuse (言い訳) / is (は) / admissible (許容される)
Snails excrete mucus for movement.	カタツムリは移動のために粘液を分泌します。	Snails (カタツムリ) / excrete (分泌する) / mucus (粘液) / for (ために) / movement (移動)
The poppy fields are beautiful.	ポピー畑は美しいです。	The (ザ) / poppy (ポピー) / fields (畑) / are (は) / beautiful (美しい)
The honey is very viscous.	蜂蜜はとても粘性が高い。	The (ザ) / honey (蜂蜜) / is (は) / very (非常に) / viscous (粘性があります)
Granule settles in the container.	粒子が容器に落ち着く。	Granule (粒) / settles (落ち着く) / in (に) / the (その) / container (容器)
The church's spire is tall.	教会の尖塔は高いです。	The (その) / church's (教会の) / spire (尖塔) / is (は) / tall (高い)
I dissociate during stressful situations.	ストレスの多い状況で解離します。	I (私) / dissociate (解離する) / during (中に) / stressful (ストレスの多い) / situations (状況)
The economy experienced an upturn.	経済は好転しました。	The (その) / economy (経済) / experienced (経験した) / an (ある) / upturn (好転)
Each file requires one byte.	各ファイルには1バイトが必要です。	Each (各) / file (ファイル) / requires (必要とする) / one (1つ) / byte (バイト)
A pentagon has five sides.	五角形は五つの辺を持っています。	A (A) / pentagon (ペンタゴン) / has (持っている) / five (五) / sides (辺)
The matron greeted us warmly.	マトロンは私たちを温かく迎えてくれました。	The (その) / matron (婦長) / greeted (挨拶した) / us (私たちを) / warmly (暖かく)
What is your surname?	あなたの名字は何ですか？	What (何) / is (です) / your (あなたの) / surname (苗字)?
We sat on the embankment.	私たちは堤防に座った。	We (私たち) / sat (座った) / on (の上に) / the (その) / embankment (土手)
She lives in a posh neighborhood.	彼女は高級な地域に住んでいます。	She (彼女) / lives (住んでいる) / in (に) / a (の) / posh (高級な) / neighborhood (近所)
My tummy feels full now.	お腹がいっぱいになりました。	My (私の) / tummy (お腹) / feels (感じる) / full (満腹) / now (今)
Don't trifle with important matters.	重要な事柄を軽く扱うな。	Don't (しない) / trifle (軽視する) / with (と) / important (重要な) / matters (事柄)
Ireland is a unitary state.	アイルランドは単一国家です。	Ireland (アイルランド) / is (です) / a (a) / unitary (単一) / state (国家)
The adhesive fixed the vase.	接着剤が花瓶を修理しました。	The (その) / adhesive (接着剤) / fixed (修復した) / the (その) / vase (花瓶)
The pool contains chloride.	プールには塩素が含まれています。	The (ザ) / pool (プール) / contains (含む) / chloride (塩化物)
The club decided to disband.	クラブは解散することを決めました。	The (その) / club (クラブ) / decided (決定した) / to (へ) / disband (解散する)
Enzymes catalyse biological reactions.	酵素は生物学的反応を触媒します。	Enzymes (酵素) / catalyse (触媒) / biological (生物学的な) / reactions (反応)
The lattice supports climbing plants.	格子はつる植物を支えます。	The (その) / lattice (格子) / supports (支持する) / climbing (登る) / plants (植物)
The theorem was proven true.	定理が正しいことが証明された。	The (ザ) / theorem (定理) / was (は) / proven (証明された) / true (真実である)。
The dress has a pleat.	そのドレスにはプリーツがあります。	The (その) / dress (ドレス) / has (あります) / a (一つの) / pleat (ひだ)
The dog was stocky.	その犬はずんぐりしていた。	The (その) / dog (犬) / was (でした) / stocky (がっしりしていました)
She noticed the debit transaction.	彼女はデビット取引に気づいた。	She (彼女) / noticed (気づいた) / the (その) / debit (デビット) / transaction (取引)
She is very amiable.	彼女はとても愛想が良いです。	She (彼女) / is (です) / very (とても) / amiable (愛想が良い)
Cubism revolutionized modern art.	キュビズムは現代美術を革命的に変えました。	Cubism (キュビスム) / revolutionized (革命を起こした) / modern (近代) / art (芸術)
The monotony was very boring.	単調さはとても退屈でした。	The (その) / monotony (単調さ) / was (は) / very (非常に) / boring (退屈).
The courier delivered the package.	宅配業者が荷物を届けました。	The (ザ) / courier (宅配便) / delivered (配達した) / the (ザ) / package (荷物) / .
He is always courteous.	彼はいつも礼儀正しいです。	He (彼) / is (は) / always (いつも) / courteous (礼儀正しい)
Strata of rock layers visible.	地層の層が見える。	Strata (層) / of (の) / rock (岩) / layers (層) / visible (見える)
The macro lens captures details.	マクロレンズは細部を捉えます。	The (ザ) / macro (マクロ) / lens (レンズ) / captures (捕える) / details (詳細)
We live in a commune.	私たちはコミューンに住んでいます。	We (私たち) / live (住んでいる) / in (に) / a (ー) / commune (コミューン)
Years elapse between our meetings.	私たちの会合の間に何年も経過します。	Years (年) / elapse (経過する) / between (の間に) / our (私たちの) / meetings (会合)
The room smelled ghastly.	部屋は恐ろしい臭いがした。	The (その) / room (部屋) / smelled (におった) / ghastly (ひどい)
They will cremate him tomorrow.	彼を明日火葬します。	They (彼ら) / will (する) / cremate (火葬する) / him (彼を) / tomorrow (明日)
He fasts during Ramadan.	彼はラマダンの間断食をします。	He (彼は) / fasts (断食する) / during (の間に) / Ramadan (ラマダン)
Loud noises perturb the cat.	大きな音は猫を動揺させる。	Loud (大きな) / noises (音) / perturb (動揺させる) / the (その) / cat (猫)
The plane landed on tarmac.	飛行機がアスファルトに着陸しました。	The (その) / plane (飛行機) / landed (着陸した) / on (の上に) / tarmac (滑走路)
The boat docked at wharf.	ボートは桟橋に停泊しました。	The (ザ) / boat (ボート) / docked (着岸した) / at (で) / wharf (波止場)
The eel swam swiftly away.	ウナギは素早く泳いで逃げた。	The (その) / eel (ウナギ) / swam (泳いだ) / swiftly (素早く) / away (去った)
The movie's end was poignant.	映画の結末は感動的だった。	The (その) / movie's (映画の) / end (終わり) / was (は) / poignant (心に響いた)
Fish swam in a shoal.	魚が群れで泳いでいた。	Fish (魚) / swam (泳いだ) / in (で) / a (一つの) / shoal (群れ)
The dress has frill details.	ドレスにはフリルのディテールがあります。	The (その) / dress (ドレス) / has (持つ) / frill (フリル) / details (詳細)
The knight was gallant.	騎士は勇敢だった。	The (その) / knight (騎士) / was (でした) / gallant (勇敢な)
The ox pulled the cart.	牛が荷車を引いた。	The (その) / ox (牛) / pulled (引いた) / the (その) / cart (荷車)
He hired a new chauffeur.	彼は新しい運転手を雇いました。	He (彼) / hired (雇った) / a (新しい) / new (新しい) / chauffeur (運転手)
The empress wore a crown.	女帝は王冠をかぶっていた。	The (その) / empress (女帝) / wore (着た) / a (一つの) / crown (王冠)
She wrote a beautiful sonnet.	彼女は美しいソネットを書きました。	She (彼女) / wrote (書いた) / a (一つの) / beautiful (美しい) / sonnet (ソネット)
Soot covered the fireplace bricks.	すすが暖炉のレンガを覆っていた。	Soot (すす) / covered (覆った) / the (その) / fireplace (暖炉) / bricks (レンガ)
Termites infest the wooden structure.	シロアリが木造構造物を侵す。	Termites (シロアリ) / infest (侵入する) / the (その) / wooden (木製の) / structure (構造)
Walls buttressed by stone pillars.	石の柱で支えられた壁。	Walls (壁) / buttressed (支持された) / by (によって) / stone (石) / pillars (柱)
Happy belated birthday to you.	遅ればせながらお誕生日おめでとうございます。	Happy (ハッピー) / belated (遅れた) / birthday (誕生日) / to (に) / you (あなた).
He became an expatriate abroad.	彼は海外で駐在員になりました。	He (彼は) / became (なった) / an (ある) / expatriate (海外駐在員) / abroad (海外で)
The parable taught kindness.	寓話は親切を教えました。	The (その) / parable (たとえ) / taught (教えた) / kindness (親切).
She restates her opinion clearly.	彼女は自分の意見を明確に述べ直します。	She (彼女) / restates (再び述べる) / her (彼女の) / opinion (意見) / clearly (明確に)
He shunt the train tracks.	彼は線路を切り替えました。	He (彼) / shunt (転轍する) / the (その) / train (列車) / tracks (線路)
She returned the volley quickly.	彼女は素早くボレーを返しました。	She (彼女) / returned (返した) / the (その) / volley (ボレー) / quickly (素早く)
They collude in secret meetings.	彼らは秘密の会合で共謀している。	They (彼らは) / collude (共謀する) / in (で) / secret (秘密の) / meetings (会合)
The crew planned a mutiny.	乗組員は反乱を計画した。	The (その) / crew (クルー) / planned (計画した) / a (一つの) / mutiny (反乱)
The transistor controls electrical flow.	トランジスタは電気の流れを制御します。	The (その) / transistor (トランジスタ) / controls (制御する) / electrical (電気の) / flow (流れ)
She is apprehensive about flying.	彼女は飛行機に乗ることを不安に感じている。	She (彼女) / is (です) / apprehensive (心配している) / about (について) / flying (飛行)
The king rode a chariot.	王は馬車を乗った。	The (その) / king (王) / rode (乗った) / a (一つの) / chariot (戦車)
Cholera spreads through contaminated water.	コレラは汚染された水を通じて広がります。	Cholera (コレラ) / spreads (広がる) / through (通じて) / contaminated (汚染された) / water (水)
The wind farm produces megawatts.	風力発電所はメガワットを生産します。	The (その) / wind (風) / farm (農場) / produces (生産する) / megawatts (メガワット)
She is a committed pacifist.	彼女は献身的な平和主義者です。	She (彼女) / is (です) / a (a) / committed (献身的な) / pacifist (平和主義者)
The genus includes many species.	その属には多くの種が含まれています。	The (その) / genus (属) / includes (含む) / many (多くの) / species (種)
Macroeconomic factors affect global economies.	マクロ経済要因は世界経済に影響を与える。	Macroeconomic (マクロ経済的) / factors (要因) / affect (影響を与える) / global (世界的な) / economies (経済)
His cancer is in remission.	彼の癌は寛解しています。	His (彼の) / cancer (癌) / is (は) / in (ー) / remission (寛解)
The cat sat on sill.	猫は窓辺に座っていました。	The (その) / cat (猫) / sat (座った) / on (上に) / sill (窓台)
He went to sulk alone.	彼は一人でふてくされた。	He (彼) / went (行った) / to (へ) / sulk (すねる) / alone (一人で)
The computer is archaic technology.	コンピュータは古代の技術です。	The (その) / computer (コンピュータ) / is (です) / archaic (古風な) / technology (技術)
Effluent polluted the nearby river.	排水が近くの川を汚染しました。	Effluent (排水) / polluted (汚染された) / the (その) / nearby (近くの) / river (川)
The difference is appreciable.	違いは顕著です。	The (その) / difference (違い) / is (は) / appreciable (顕著である)
The cortex processes sensory information.	大脳皮質は感覚情報を処理します。	The (ザ) / cortex (コルテックス) / processes (プロセス) / sensory (感覚) / information (情報)
Running requires great stamina.	走ることは大きな体力を必要とします。	Running (ランニング) / requires (必要とする) / great (大きな) / stamina (持久力)
He received a telegram yesterday.	彼は昨日電報を受け取りました。	He (彼) / received (受け取った) / a (一つの) / telegram (電報) / yesterday (昨日)
Books encapsulate knowledge and imagination.	本は知識と想像力を包み込みます。	Books (本) / encapsulate (包含する) / knowledge (知識) / and (と) / imagination (想像力)
His answer was oblique.	彼の答えは曖昧だった。	His (彼の) / answer (答え) / was (は) / oblique (曖昧な)
Water passes through permeable materials.	水は透過性のある物質を通過します。	Water (水) / passes (通る) / through (通して) / permeable (透過性のある) / materials (材料)
The conifer trees grow tall.	針葉樹は高く成長する。	The (その) / conifer (針葉樹) / trees (木々) / grow (成長する) / tall (高く)
She will ply her craft.	彼女は自分の技術を駆使するでしょう。	She (彼女) / will (する) / ply (行う) / her (彼女の) / craft (技術)
Lisa hosted an ABC party.	リサはABCパーティーを主催しました。	Lisa (リサ) / hosted (開催した) / an (1つの) / ABC (ABC) / party (パーティー)
The dog sleeps in kennel.	犬は犬小屋で眠る。	The (その) / dog (犬) / sleeps (眠る) / in (で) / kennel (犬小屋)
We will subcontract the job.	その仕事を下請けに出します。	We (私たち) / will (する) / subcontract (再契約する) / the (その) / job (仕事)
Superimpose the images carefully.	画像を慎重に重ね合わせてください。	Superimpose (重ね合わせる) / the (その) / images (画像) / carefully (注意深く)
His dog has impressive pedigree.	彼の犬は見事な血統です。	His (彼の) / dog (犬) / has (持っている) / impressive (印象的な) / pedigree (血統)
Our readership is growing rapidly.	私たちの読者層は急速に増えています。	Our (私たちの) / readership (読者層) / is (は) / growing (増加している) / rapidly (急速に)
Under auspices of elders.	長老たちの後援の下で。	Under (下) / auspices (後援) / of (の) / elders (長老)
The blacksmith crafted a sword.	鍛冶屋は剣を作りました。	The (ザ) / blacksmith (鍛冶屋) / crafted (作った) / a (一本の) / sword (剣).
Zoology is a fascinating field.	動物学は魅力的な分野です。	Zoology (動物学) / is (は) / a (一つの) / fascinating (魅力的な) / field (分野)
They christen the new ship.	彼らは新しい船に命名します。	They (彼らは) / christen (命名する) / the (その) / new (新しい) / ship (船)
Water filled the glass flask.	水がガラスのフラスコを満たした。	Water (水) / filled (満たした) / the (その) / glass (ガラス) / flask (フラスコ)
The lark sang beautifully.	ヒバリが美しく歌った。	The (その) / lark (ひばり) / sang (歌った) / beautifully (美しく)
The sponge is porous.	スポンジは多孔質です。	The (その) / sponge (スポンジ) / is (は) / porous (多孔性の)
Inversion changes sentence structure.	倒置は文の構造を変えます。	Inversion (倒置) / changes (変える) / sentence (文) / structure (構造) / into (に).
His statement was concise.	彼の声明は簡潔だった。	His (彼の) / statement (声明) / was (でした) / concise (簡潔な)
Spectra reveal hidden light patterns.	スペクトルは隠れた光のパターンを明らかにする。	Spectra (スペクトル) / reveal (明らかにする) / hidden (隠れた) / light (光) / patterns (パターン)
Her countenance showed surprise.	彼女の表情は驚きを示していた。	Her (彼女の) / countenance (顔つき) / showed (示した) / surprise (驚き)
Vitamins can counteract fatigue effectively.	ビタミンは効果的に疲労を和らげることができます。	Vitamins (ビタミン) / can (できる) / counteract (打ち消す) / fatigue (疲労) / effectively (効果的に)
His mockery hurt deeply.	彼の嘲笑は深く傷つけた。	His (彼の) / mockery (嘲笑) / hurt (傷つけた) / deeply (深く)
Soldiers besiege the ancient city.	兵士たちが古代の都市を包囲する。	Soldiers (兵士) / besiege (包囲する) / the (その) / ancient (古代の) / city (都市)
Her conjecture was surprisingly accurate.	彼女の推測は驚くほど正確でした。	Her (彼女の) / conjecture (推測) / was (は) / surprisingly (驚くほど) / accurate (正確)
The sheikh arrived in style.	シェイクは華やかに到着しました。	The (その) / sheikh (シェイク) / arrived (到着した) / in (で) / style (スタイル)
