น้องสาว ของ ฉัน	My younger sister.	น้องสาว (younger sister) / ของ (of) / ฉัน (my)
แมว ชอบ นอนหลับ	Cats like to sleep.	แมว (cat) / ชอบ (like) / นอนหลับ (sleep)
ฉัน อยาก ไป นอร์เวย์	I want to go to Norway.	ฉัน (I) / อยาก (want) / ไป (go) / นอร์เวย์ (Norway)
นักศึกษา อ่าน หนังสือ	Students read books.	นักศึกษา (student) / อ่าน (read) / หนังสือ (book)
นั่น คือ หนังสือของฉัน	That is my book.	นั่น (that) / คือ (is) / หนังสือ (book) / ของ (of) / ฉัน (my)
หนังสือ เล่ม นี้ น่า อ่าน	This book is worth reading.	หนังสือ (book) / เล่ม (volume) / นี้ (this) / น่า (worth) / อ่าน (reading)
หนู เต้น น่าเกลียด มาก	I dance very ugly.	หนู (I) / เต้น (dance) / น่าเกลียด (ugly) / มาก (very)
นาง สวย มาก เลย	She is very beautiful.	นาง (she) / สวย (beautiful) / มาก (very) / เลย (indeed)
หนังสือ เล่ม นี้ น่า สนใจ	This book is interesting.	หนังสือ (book) / เล่ม (volume) / นี้ (this) / น่า (attractive) / สนใจ (interest)
บ้าน นี้ น่า อยู่ มาก	This house is very livable.	บ้าน (house) / นี้ (this) / น่าอยู่ (liveable) / มาก (very)
ฉัน อยาก ดื่ม น้ำแข็ง	I want to drink ice.	ฉัน (I) / อยาก (want) / ดื่ม (to drink) / น้ำแข็ง (ice)
น้ำตา ไหล ออก มา	Tears flow out.	น้ำตา (tears) / ไหล (flow) / ออก (out) / มา (come)
ฉัน เติม น้ำมัน	I fill up with gas.	ฉัน (I) / เติม (fill) / น้ำมัน (oil)
นิวซีแลนด์ สวย มาก เลย	New Zealand is very beautiful.	นิวซีแลนด์ (New Zealand) / สวย (beautiful) / มาก (very) / เลย (indeed)
ประเทศ เนเธอร์แลนด์ สวยงามมาก	The Netherlands is very beautiful.	ประเทศ (country) / เนเธอร์แลนด์ (Netherlands) / สวยงาม (beautiful) / มาก (very)
การประชุมยกเลิก เนื่องจาก ฝนตก	The meeting is canceled due to rain.	การ (the) / ประชุม (meeting) / ยกเลิก (canceled) / เนื่องจาก (due to) / ฝนตก (rain)
ฉัน ไป แน่นอน	I'm definitely going.	ฉัน (I) / ไป (go) / แน่นอน (certainly)
แนะนำ อาหาร อร่อย ที่สุด	Recommend the most delicious food.	แนะนำ (recommend) / อาหาร (food) / อร่อย (delicious) / ที่สุด (most)
ประเทศ บราซิล มี ฟุตบอล	Brazil has football.	ประเทศ (country) / บราซิล (Brazil) / มี (have) / ฟุตบอล (football)
บริเวณ นี้ สวยงามมาก	This area is very beautiful.	บริเวณ (area) / นี้ (this) / สวยงาม (beautiful) / มาก (very)
บริษัท ของ ฉัน	My company.	บริษัท (company) / ของ (of) / ฉัน (my)
แม่ บังคับ ลูก อ่าน	The mother forces the child to read.	แม่ (mother) / บังคับ (force) / ลูก (child) / อ่าน (read)
เขา มาจาก บ้านนอก	He comes from the countryside.	เขา (he) / มาจาก (comes from) / บ้านนอก (countryside)
บุคคล นี้ น่าสนใจ	This person is interesting.	บุคคล (person) / นี้ (this) / น่า (interesting) / สนใจ (interest)
ทำ บุญ ที่ วัด	Make merit at the temple.	ทำ (make) / บุญ (merit) / ที่ (at) / วัด (temple)
ช็อกโกแลต เบลเยี่ยม อร่อย	Belgian chocolate is delicious.	ช็อกโกแลต (chocolate) / เบลเยี่ยม (Belgium) / อร่อย (delicious)
เบอร์ โทรศัพท์ ของ คุณ	Your phone number.	เบอร์ (number) / โทรศัพท์ (telephone) / ของ (of) / คุณ (you)
ขอ เบิก เงิน ค่ะ	I would like to withdraw money.	ขอ (request) / เบิก (withdraw) / เงิน (money) / ค่ะ (polite particle)
ฉัน ชอบ ดื่ม เบียร์	I like to drink beer.	ฉัน (I) / ชอบ (like) / ดื่ม (drink) / เบียร์ (beer)
ไป แบงค์ กันเถอะ	Let's go to the bank.	ไป (go) / แบงค์ (bank) / กันเถอะ (let's)
วัด นี้ ดู โบราณ	This temple looks ancient.	วัด (temple) / นี้ (this) / ดู (looks) / โบราณ (ancient)
ไป โบสถ์ ทุกวันอาทิตย์	Go to church every Sunday.	ไป (go) / โบสถ์ (church) / ทุก (every) / วันอาทิตย์ (Sunday)
ใบไม้ ร่วง ลง มา	Leaves fall down.	ใบไม้ (leaf) / ร่วง (fall) / ลง (down) / มา (come)
เขา ปฏิเสธ ข้อเสนอ	He rejected the offer.	เขา (he) / ปฏิเสธ (rejected) / ข้อเสนอ (proposal)
ฉัน ชอบ ประชาธิปไตย	I like democracy.	ฉัน (I) / ชอบ (like) / ประชาธิปไตย (democracy)
ประเทศไทย สวย มาก ค่ะ	Thailand is very beautiful.	ประเทศไทย (Thailand) / สวย (beautiful) / มาก (very) / ค่ะ (polite particle)
ฉัน ชอบ ประเทศอเมริกา	I like America.	ฉัน (I) / ชอบ (like) / ประเทศ (country) / อเมริกา (America)
รัก ประเพณี ของ ชาติ	Love the nation's traditions.	รัก (love) / ประเพณี (traditions) / ของ (of) / ชาติ (nation)
เขา ประสงค์ จะไป	He wishes to go.	เขา (he) / ประสงค์ (wishes) / จะ (will) / ไป (go)
ประสบการณ์ สำคัญ มากๆ	Experience is very important.	ประสบการณ์ (experience) / สำคัญ (important) / มากๆ (very)
ปลาย เดือน นี้	End of this month.	ปลาย (end) / เดือน (month) / นี้ (this)
ปลูก ผัก ใน สวน	Grow vegetables in the garden.	ปลูก (plant) / ผัก (vegetables) / ใน (in) / สวน (garden)
ปัจจุบัน ฉัน มีความสุข	Currently, I am happy.	ปัจจุบัน (Currently) / ฉัน (I) / มีความสุข (am happy)
ฉัน ชอบ ปากีสถาน	I like Pakistan.	ฉัน (I) / ชอบ (like) / ปากีสถาน (Pakistan)
ฉัน ชอบ ประเทศ ปานามา	I like Panama.	ฉัน (I) / ชอบ (like) / ประเทศ (country) / ปานามา (Panama)
ป้าย รถเมล์ อยู่ ไหน ครับ	Where is the bus stop?	ป้าย (sign) / รถเมล์ (bus) / อยู่ (is) / ไหน (where) / ครับ (polite particle)
เขา มี ปืน ใหม่	He has a new gun.	เขา (he) / มี (has) / ปืน (gun) / ใหม่ (new)
มะนาว เปรี้ยว มาก	Lime is very sour.	มะนาว (lime) / เปรี้ยว (sour) / มาก (very)
เขา เปลี่ยน เสื้อ	He changed his shirt.	เขา (he) / เปลี่ยน (change) / เสื้อ (shirt)
สภาพอากาศ เปลี่ยนแปลง มาก	The weather changes a lot.	สภาพ (condition) / อากาศ (weather) / เปลี่ยนแปลง (change) / มาก (much)
ฉัน ลืม แปรงสีฟัน	I forgot my toothbrush.	ฉัน (I) / ลืม (forget) / แปรงสีฟัน (toothbrush)
โปรด รอ สัก ครู่ ค่ะ	Please wait a moment.	โปรด (please) / รอ (wait) / สักครู่ (a moment) / ค่ะ (polite particle for females)
ฉัน ชอบ โปรตุเกส	I like Portugal.	ฉัน (I) / ชอบ (like) / โปรตุเกส (Portugal)
พรุ่งนี้ ไปเที่ยว กัน	Let's go on a trip tomorrow.	พรุ่งนี้ (tomorrow) / ไป (go) / เที่ยว (travel) / กัน (together)
แม่ ไปรับ ลูก	Mother goes to pick up the child.	แม่ (mother) / ไป (go) / รับ (pick up) / ลูก (child)
ผัก สด มาก ๆ	Very fresh vegetables.	ผัก (vegetables) / สด (fresh) / มาก ๆ (very)
ฉัน ผัด ผัก บุ้ง	I stir-fry morning glory.	ฉัน (I) / ผัด (stir-fry) / ผัก (vegetable) / บุ้ง (morning glory)
ผ้า เช็ด ตัว สี ฟ้า	Blue towel.	ผ้า (cloth) / เช็ด (wipe) / ตัว (body) / สี (color) / ฟ้า (sky blue)
คุณ ทำ ผิด แล้ว	You are wrong.	คุณ (You) / ทำ (did) / ผิด (wrong) / แล้ว (already)
ผู้จัดการ ไป ประชุม	The manager went to a meeting.	ผู้จัดการ (Manager) / ไป (Go) / ประชุม (Meeting)
ฝาก กระเป๋า ไว้ ที่ไหน	Where can I leave my bag?	ฝาก (deposit/leave) / กระเป๋า (bag) / ไว้ (to) / ที่ไหน (where)
เขา เฝ้า บ้าน	He guards the house.	เขา (he) / เฝ้า (watch) / บ้าน (house)
ต้มยำ ใส่ พริกไทย	Tom yum with pepper.	ต้มยำ (Tom Yum) / ใส่ (add) / พริกไทย (pepper)
พ่อค้า ขาย ผัก สด	The vendor sells fresh vegetables.	พ่อค้า (merchant) / ขาย (sell) / ผัก (vegetables) / สด (fresh)
แม่ พา ไป ตลาด	Mother took (me) to the market.	แม่ (mother) / พา (leads) / ไป (to) / ตลาด (market)
พิธี เริ่ม ตอน เที่ยง	The ceremony starts at noon.	พิธี (ceremony) / เริ่ม (begins) / ตอน (at) / เที่ยง (noon)
อาหาร นี้ อร่อย พิเศษ	This food is especially delicious.	อาหาร (food) / นี้ (this) / อร่อย (delicious) / พิเศษ (special)
พี่น้อง เล่น ด้วยกัน	Siblings play together.	พี่ (older sibling) / น้อง (younger sibling) / เล่น (play) / ด้วยกัน (together)
ฉัน ชอบ ฟัง เพลง	I like listening to music.	ฉัน (I) / ชอบ (like) / ฟัง (listen to) / เพลง (music)
เขา แพ้ การแข่งขัน	He lost the competition.	เขา (he) / แพ้ (lose) / การแข่งขัน (competition)
ฉัน เห็น แพะ น่ารัก	I see a cute goat.	ฉัน (I) / เห็น (see) / แพะ (goat) / น่ารัก (cute)
ฉัน อยาก ไป ฟินแลนด์	I want to go to Finland.	ฉัน (I) / อยาก (want) / ไป (to go) / ฟินแลนด์ (Finland)
ฉัน ไป ฟิลิปปินส์	I went to the Philippines.	ฉัน (I) / ไป (go) / ฟิลิปปินส์ (Philippines)
แฟน ฉัน ชอบ กิน	My boyfriend/girlfriend likes to eat.	แฟน (fan) / ฉัน (I) / ชอบ (like) / กิน (eat)
ภาค ไหน หนาว ที่สุด	Which region is the coldest?	ภาค (region) / ไหน (which) / หนาว (cold) / ที่สุด (most)
ฉัน ชอบ ปีน ภูเขา	I like climbing mountains.	ฉัน (I) / ชอบ (like) / ปีน (climb) / ภูเขา (mountain)
มด กำลัง เดิน บนพื้น	The ant is walking on the floor.	มด (ant) / กำลัง (is) / เดิน (walking) / บน (on) / พื้น (ground)
มนุษย์ มี ความคิด	Humans have thoughts.	มนุษย์ (human) / มี (have) / ความคิด (thought)
อาหาร มลายู อร่อยมาก	Malay food is very delicious.	อาหาร (food) / มลายู (Malay) / อร่อย (delicious) / มาก (very)
ฉัน ชอบ กิน มะนาว	I like to eat lemons.	ฉัน (I) / ชอบ (like) / กิน (eat) / มะนาว (lime)
ฉัน ชอบ น้ำ มะพร้าว	I like coconut water.	ฉัน (I) / ชอบ (like) / น้ำ (water) / มะพร้าว (coconut)
เขา มักจะ มาที่นี่	He often comes here.	เขา (he) / มักจะ (often) / มา (come) / ที่นี่ (here)
มังคุด รสชาติ อร่อย มาก	Mangosteens taste very delicious.	มังคุด (mangosteen) / รสชาติ (taste) / อร่อย (delicious) / มาก (very)
คุณ มารับ ฉัน ใหม	Are you coming to pick me up?	คุณ (you) / มารับ (come pick up) / ฉัน (me) / ใหม (question marker)
ฉัน ชอบ มาเลเซีย	I like Malaysia.	ฉัน (I) / ชอบ (like) / มาเลเซีย (Malaysia)
ลม พัด มุ้ง ปลิว	The wind blew the mosquito net.	ลม (wind) / พัด (blow) / มุ้ง (mosquito net) / ปลิว (flutter)
เมฆ สี ขาว สวย	Beautiful white clouds.	เมฆ (cloud) / สี (color) / ขาว (white) / สวย (beautiful)
ฝน ตก เม็ด ใหญ่	Big raindrops are falling.	ฝน (rain) / ตก (fall) / เม็ด (drop) / ใหญ่ (big)
ขนาด สูง ยี่สิบ เมตร	Size, twenty meters high.	ขนาด (size) / สูง (tall) / ยี่สิบ (twenty) / เมตร (meters)
เมื่อ วาน ฝน ตก	It rained yesterday.	เมื่อ (when) / วาน (yesterday) / ฝน (rain) / ตก (fall)
เธอ มา เมื่อไร	When did you come?	เธอ (you) / มา (come) / เมื่อไร (when)
แม่ยาย ทำ อาหาร	Mother-in-law cooked food.	แม่ยาย (mother-in-law) / ทำ (makes) / อาหาร (food)
แมลง บิน รอบ บ้าน	Insects fly around the house.	แมลง (insect) / บิน (fly) / รอบ (around) / บ้าน (house)
นี่ ไม่ใช่ หนังสือ	This is not a book.	นี่ (this) / ไม่ใช่ (is not) / หนังสือ (book)
ไม่ ต้อง ห่วง ไม่ เป็น ไร	Don't worry, it's okay.	ไม่ (no) / ต้อง (need) / ห่วง (worry) / ไม่ (not) / เป็น (be) / ไร (anything)
ที่ นี่ ไม่มี ใคร	Here, there is no one.	ที่นี่ (here) / ไม่มี (no) / ใคร (anyone)
ยก กระเป๋า ขึ้น ชั้น	Lift the bag onto the shelf.	ยก (lift) / กระเป๋า (bag) / ขึ้น (up) / ชั้น (shelf)
ทุกคนมา ยกเว้น เขา	Everyone came except him.	ทุกคน (everyone) / มา (come) / ยกเว้น (except) / เขา (him)
ย่า ทำ อาหาร อร่อย	Grandma cooks delicious food.	ย่า (grandmother) / ทำ (make) / อาหาร (food) / อร่อย (delicious)
ยาง รถ แตก	The tire is flat.	ยาง (tire) / รถ (car) / แตก (burst)
ต้อง ย้าย ของ ก่อน	Need to move things first.	ต้อง (must) / ย้าย (move) / ของ (things) / ก่อน (before)
ยาย ชอบ เล่า นิทาน	Grandmother likes to tell stories.	ยาย (Grandmother) / ชอบ (likes) / เล่า (to tell) / นิทาน (stories)
ยาสีฟัน ของ ฉัน	My toothpaste.	ยาสีฟัน (toothpaste) / ของ (of) / ฉัน (my)
ยินดี ที่ได้ รู้จัก	Nice to meet you.	ยินดี (pleased) / ที่ (to) / ได้ (get) / รู้จัก (know)
ฉัน ไป ยุโรป	I go to Europe.	ฉัน (I) / ไป (go) / ยุโรป (Europe)
แม่ เย็บ ผ้า อย่างดี	Mom sews very well.	แม่ (mother) / เย็บ (sew) / ผ้า (fabric) / อย่างดี (well)
คน เยอะ มาก ๆ	So many people.	คน (people) / เยอะ (many) / มาก ๆ (very)
เรา ขึ้น รถทัวร์	We got on the bus.	เรา (we) / ขึ้น (board) / รถทัวร์ (bus)
เรา ต้อง ร่วมมือ กัน	We must cooperate.	เรา (we) / ต้อง (must) / ร่วมมือ (cooperate) / กัน (together)
เขา รวย มาก ๆ	He is very rich.	เขา (he) / รวย (rich) / มาก (very) / ๆ (very)
รส อาหาร นี้ อร่อย	This food tastes delicious.	รส (taste) / อาหาร (food) / นี้ (this) / อร่อย (delicious)
เธอ ร้องไห้ ทุกวัน	She cries every day.	เธอ (she) / ร้องไห้ (cries) / ทุกวัน (everyday)
ระยะ นี้ สำคัญ มาก	This period is very important.	ระยะ (period) / นี้ (this) / สำคัญ (important) / มาก (very)
ระวัง หมา กัด คุณ	Beware of dog biting you.	ระวัง (beware) / หมา (dog) / กัด (bite) / คุณ (you)
สะพาน อยู่ ระหว่าง บ้าน	The bridge is between the houses.	สะพาน (bridge) / อยู่ (is) / ระหว่าง (between) / บ้าน (house)
รัฐ คือ องค์กรใหญ่	The state is a large organization.	รัฐ (state) / คือ (is) / องค์กร (organization) / ใหญ่ (large)
รับประทาน อาหาร เพื่อ สุขภาพ	Eat food for health.	รับประทาน (eat) / อาหาร (food) / เพื่อ (for) / สุขภาพ (health)
เธอ ต้อง รับผิดชอบ	You must take responsibility.	เธอ (you) / ต้อง (must) / รับผิดชอบ (responsible)
ฉัน อยาก ไป รัสเซีย	I want to go to Russia.	ฉัน (I) / อยาก (want) / ไป (to go) / รัสเซีย (Russia)
เขา ไป ร้าน ตัด ผม	He went to the barbershop.	เขา (he) / ไป (go) / ร้าน (shop) / ตัด (cut) / ผม (hair)
รีบ ไป ซื้อ นม	Hurry up and buy milk.	รีบ (hurry) / ไป (go) / ซื้อ (buy) / นม (milk)
ฉัน เริ่ม เรียน วาด	I started learning to draw.	ฉัน (I) / เริ่ม (begin) / เรียน (learn) / วาด (draw)
เรือน ลอย น้ำ สงบ	Floating houses are peaceful.	เรือน (house) / ลอย (float) / น้ำ (water) / สงบ (calm)
ลม แรง มาก วันนี้	The wind is very strong today.	ลม (wind) / แรง (strong) / มาก (very) / วันนี้ (today)
ย่า ของ ฉัน มี ไร่	My grandmother has a farm.	ย่า (grandmother) / ของ (of) / ฉัน (my) / มี (has) / ไร่ (farm)
ราคาสินค้า ลด ลง	Product prices have decreased.	ราคา (price) / สินค้า (product) / ลด (reduce) / ลง (down)
เขา ล้ม บ่อยๆ 	He falls often.	เขา (he) / ล้ม (falls) / บ่อยๆ (often)
จ่ายเงิน ล่วงหน้า เลยค่ะ	Pay in advance, please.	จ่ายเงิน (pay) / ล่วงหน้า (in advance) / เลยค่ะ (please)
ลอง ทำ ดู สิ	Give it a try.	ลอง (try) / ทำ (do) / ดู (see) / สิ (right)
บอล ลอย ใน อากาศ	The ball floats in the air.	บอล (ball) / ลอย (float) / ใน (in) / อากาศ (air)
ฉัน เคย ไป ลาว	I have been to Laos.	ฉัน (I) / เคย (have) / ไป (been to) / ลาว (Laos)
เขา ลุก จาก เก้าอี้	He got up from the chair.	เขา (he) / ลุก (get up) / จาก (from) / เก้าอี้ (chair)
ชอบ เลข มาก ๆ	Really likes numbers.	ชอบ (like) / เลข (numbers) / มาก ๆ (very much)
พฤติกรรม เขา เลว มาก	His behavior is very bad.	พฤติกรรม (behavior) / เขา (he) / เลว (bad) / มาก (very)
เขา เล่า เรื่องผี	He tells ghost stories.	เขา (he) / เล่า (tell) / เรื่องผี (ghost story)
กินข้าว แล้วก็ นอน	Eat and then sleep.	กิน (eat) / ข้าว (rice) / แล้วก็ (and then) / นอน (sleep)
เรา เคารพ วัฒนธรรม	We respect culture.	เรา (we) / เคารพ (respect) / วัฒนธรรม (culture)
วันนี้ วันที่ เท่าไหร่	What is the date today?	วันนี้ (today) / วันที่ (date) / เท่าไหร่ (what)
กรุณา เว้น หนึ่ง ที่	Please leave one space.	กรุณา (please) / เว้น (leave) / หนึ่ง (one) / ที่ (seat)
ฉัน จะ ไป เวียดนาม	I will go to Vietnam.	ฉัน (I) / จะ (will) / ไป (go) / เวียดนาม (Vietnam)
ฉัน ลืม แว่นตา	I forgot my glasses.	ฉัน (I) / ลืม (forgot) / แว่นตา (glasses)
ฉัน นับถือ ศาสนา คริสต์	I am a Christian.	ฉัน (I) / นับถือ (believe) / ศาสนา (religion) / คริสต์ (Christianity)
ฉัน นับถือ ศาสนาพุทธ	I am a Buddhist.	ฉัน (I) / นับถือ (respect) / ศาสนา (religion) / พุทธ (Buddhism)
เศรษฐกิจ ฟื้นตัว ช้า	The economy recovers slowly.	เศรษฐกิจ (economy) / ฟื้นตัว (recovery) / ช้า (slow)
ไม่ มี สตางค์ เลย วัน นี้	I have no money today.	ไม่มี (no) / สตางค์ (money) / เลย (at all) / วันนี้ (today)
ฟุตบอล สเปน เก่งมาก	Spanish football is very skilled.	ฟุตบอล (football) / สเปน (Spain) / เก่ง (skilled) / มาก (very)
ของ ฉัน ส่วนตัว	My personal.	ของ (of) / ฉัน (I) / ส่วนตัว (personal)
ฉันรัก สวิตเซอร์แลนด์ มาก	I love Switzerland very much.	ฉัน (I) / รัก (love) / สวิตเซอร์แลนด์ (Switzerland) / มาก (very much)
นาฬิกา สวิส มีชื่อเสียง	Swiss watches are famous.	นาฬิกา (watch) / สวิส (Swiss) / มี (have) / ชื่อเสียง (reputation)
ฉัน ชอบ อากาศ สวีเดน	I like the weather in Sweden.	ฉัน (I) / ชอบ (like) / อากาศ (weather) / สวีเดน (Sweden)
การ ประชุม สหประชาชาติ	United Nations meeting.	การ (the) / ประชุม (meeting) / สหประชาชาติ (United Nations)
ไบเดน เป็น ประธานาธิบดี สหรัฐ	Biden is the President of the United States.	ไบเดน (Biden) / เป็น (is) / ประธานาธิบดี (President) / สหรัฐ (United States)
ฉัน อยาก ไป สหรัฐอเมริกา	I want to go to the United States.	ฉัน (I) / อยาก (want) / ไป (to go) / สหรัฐอเมริกา (United States)
เขา มี ลูก สอง ๒	He has two children.	เขา (he/she/they) / มี (have) / ลูก (children) / สอง (two) / ๒ (2)
ฉัน สังเกต นก บิน	I observe a bird flying.	ฉัน (I) / สังเกต (observe) / นก (bird) / บิน (fly)
อยาก สัมผัส อากาศ หนาว	I want to feel the cold weather.	อยาก (want) / สัมผัส (touch) / อากาศ (air) / หนาว (cold)
สวน สาธารณะ น่า ไป	The park is worth going to.	สวน (garden) / สาธารณะ (public) / น่า (worthy) / ไป (go)
ฉัน นั่ง สามล้อ	I sit on a tricycle.	ฉัน (I) / นั่ง (sit) / สามล้อ (tricycle)
เธอ สามารถ พูด ภาษาไทย	She can speak Thai.	เธอ (you) / สามารถ (can) / พูด (speak) / ภาษาไทย (Thai language)
เขา สำเร็จ ใน ชีวิต	He is successful in life.	เขา (he) / สำเร็จ (succeed) / ใน (in) / ชีวิต (life)
ไป สิงคโปร์ กันเถอะ	Let's go to Singapore.	ไป (go) / สิงคโปร์ (Singapore) / กัน (together) / เถอะ (let's)
เขามีลูก สี่ คน	He has four children.	เขา (he) / มี (has) / ลูก (children) / สี่ (four) / คน (people)
แมว สีขาว น่ารัก	The white cat is cute.	แมว (cat) / สีขาว (white) / น่ารัก (cute)
ดอกไม้ สีชมพู สวย	Pink flowers are beautiful.	ดอกไม้ (flower) / สีชมพู (pink) / สวย (beautiful)
ดอกไม้ เป็น สีม่วง	The flower is purple.	ดอกไม้ (flower) / เป็น (is) / สีม่วง (purple)
เส้น บะหมี่ อร่อย มาก	The noodles are very delicious.	เส้น (noodle) / บะหมี่ (egg noodles) / อร่อย (delicious) / มาก (very)
เสีย เวลา เปล่า ๆ	A waste of time.	เสีย (waste) / เวลา (time) / เปล่า ๆ (in vain)
เสียง นก สดใส	The birds' sounds are bright.	เสียง (sound) / นก (bird) / สดใส (bright)
ฉัน ซื้อ เสื้อผ้าใหม่	I bought new clothes.	ฉัน (I) / ซื้อ (buy) / เสื้อผ้าใหม่ (new clothes)
เขา แสดง ความสามารถ	He demonstrated ability.	เขา (he) / แสดง (show) / ความสามารถ (ability)
ฉัน มี ความสุข แสน ดี	I am very happy.	ฉัน (I) / มี (have) / ความสุข (happiness) / แสน (extremely) / ดี (good)
พ่อ มี หนวด ยาว	Dad has a long mustache.	พ่อ (father) / มี (has) / หนวด (mustache) / ยาว (long)
แม่ มี หน้าที่ ทำอาหาร	Mother has the duty to cook.	แม่ (mother) / มี (has) / หน้าที่ (duty) / ทำอาหาร (cook)
หนุ่ม หล่อ มาก ๆ	Very handsome guy.	หนุ่ม (young) / หล่อ (handsome) / มาก ๆ (very much)
หนู ชอบ กิน ชีส	I like eating cheese.	หนู (I) / ชอบ (like) / กิน (eat) / ชีส (cheese)
คุณ หิว หรือเปล่า	Are you hungry?	คุณ (you) / หิว (hungry) / หรือเปล่า (or not)
บ้าน เรา อยู่ หลักสี่	Our house is in Lak Si.	บ้าน (house) / เรา (we/our) / อยู่ (is/are) / หลักสี่ (Lak Si)
ผ้า หลา หนึ่ง พัน	One thousand yards of fabric.	ผ้า (cloth) / หลา (yard) / หนึ่ง (one) / พัน (thousand)
ไม่ สบาย เหมือน หวัด	Feel sick like having a cold.	ไม่ (not) / สบาย (comfortable) / เหมือน (like) / หวัด (cold)
ห่อ ของขวัญ ด้วยกระดาษ	Wrap the gift with paper.	ห่อ (wrap) / ของขวัญ (gift) / ด้วย (with) / กระดาษ (paper)
หัวหน้า กำลัง ประชุม	The boss is in a meeting.	หัวหน้า (leader) / กำลัง (is) / ประชุม (meeting)
ห้าง เปิด ทุกวัน	The mall is open every day.	ห้าง (mall) / เปิด (open) / ทุกวัน (every day)
ห้าม ข้าม ถนน นี้	Do not cross this road.	ห้าม (prohibited) / ข้าม (cross) / ถนน (road) / นี้ (this)
ฉัน หิว ข้าว มาก	I'm very hungry.	ฉัน (I) / หิว (hungry) / ข้าว (rice) / มาก (very)
เขา หิวน้ำ มาก	He is very thirsty.	เขา (he) / หิว (hungry) / น้ำ (water) / มาก (very)
เหงื่อ ไหล มาก เลย	Sweating a lot.	เหงื่อ (sweat) / ไหล (flow) / มาก (a lot) / เลย (really)
