เชียงใหม่ มี ที่เที่ยว	Chiang Mai has tourist attractions.	เชียงใหม่ (Chiang Mai) / มี (have) / ที่เที่ยว (attractions)
ที่พัก อยู่ ใกล้ ชายหาด	The accommodation is near the beach.	ที่พัก (accommodation) / อยู่ (is) / ใกล้ (near) / ชายหาด (beach)
ทีม ของ ฉัน แข็งแกร่ง	My team is strong.	ทีม (team) / ของ (of) / ฉัน (my) / แข็งแกร่ง (strong)
ทีแรก ฉัน ไม่ รู้	At first, I didn't know.	ทีแรก (at first) / ฉัน (I) / ไม่ (not) / รู้ (know)
เขา ได้ ที่ หนึ่ง	He got first place.	เขา (he/she/they) / ได้ (got) / ที่ (place) / หนึ่ง (one)
ทุกคน ยิ้ม อย่าง มีความสุข	Everyone smiles happily.	ทุกคน (everyone) / ยิ้ม (smile) / อย่าง (like) / มีความสุข (happy)
ฉัน ไป ทุกที่	I go everywhere.	ฉัน (I) / ไป (go) / ทุกที่ (everywhere)
ทุก สิ่ง เป็น ไป ได้	Everything is possible.	ทุก (everything) / สิ่ง (thing) / เป็นไปได้ (possible)
ฉัน ชอบ ทุกอย่าง	I like everything.	ฉัน (I) / ชอบ (like) / ทุกอย่าง (everything)
โดย ไม่ มี ความ รู้สึก ผิด	Without any guilt.	โดย (by) / ไม่ (not) / มี (have) / ความรู้สึก (feeling) / ผิด (wrong)
เธอ เท น้ำ	She pours water.	เธอ (you) / เท (pour) / น้ำ (water)
เทคโนโลยี ก้าวหน้า อย่างรวดเร็ว	Technology is advancing rapidly.	เทคโนโลยี (technology) / ก้าวหน้า (advance) / อย่าง (ad) / รวดเร็ว (quickly)
เขา เล่น เทนนิส	He plays tennis.	เขา (he) / เล่น (play) / เทนนิส (tennis)
ฉัน ฟัง เทป นี้	I listen to this tape.	ฉัน (I) / ฟัง (listen) / เทป (tape) / นี้ (this)
ฉันทำได้ เท่าที่ ฉันจะทำ	I can do what I can do.	ฉัน (I) / ทำได้ (can do) / เท่าที่ (as much as) / ฉัน (I) / จะ (will) / ทำ (do)
นี่ ราคา เท่าไหร่	How much is this?	นี่ (this) / ราคา (price) / เท่าไหร่ (how much)
ความ สูง ของ เขา เทียบ เรา ไม่ได้	His height cannot compare to ours.	ความ (height) / สูง (high) / ของ (of) / เขา (him) / เทียบ (compare) / เรา (us) / ไม่ได้ (cannot)
ของ แท้ แน่นอน	Authentic for sure.	ของ (thing) / แท้ (genuine) / แน่นอน (certain)
เด็ก แทง ลูกบอล	The child stabs the ball.	เด็ก (child) / แทง (stab) / ลูกบอล (ball)
เขา แทบ จะ ล้ม	He almost fell.	เขา (he) / แทบ (almost) / จะ (will) / ล้ม (fall)
รัก ธรรมชาติ มาก ๆ	Love nature very much.	รัก (love) / ธรรมชาติ (nature) / มาก (very) / ๆ (much)
ธรรมเนียม ของ ชาวญี่ปุ่น	Japanese customs.	ธรรมเนียม (custom) / ของ (of) / ชาวญี่ปุ่น (Japanese people)
นกแก้ว ของ ฉัน สวย	My parrot is beautiful.	นกแก้ว (parrot) / ของ (of) / ฉัน (my) / สวย (beautiful)
นกยูง สวย มาก ๆ	Peacocks are very beautiful.	นกยูง (peacock) / สวย (beautiful) / มาก ๆ (very)
นกฮูก น่ารัก มาก ๆ	Owls are very cute.	นกฮูก (owl) / น่ารัก (cute) / มาก ๆ (very)
เขา รัก น้องสะใภ้	He loves his sister-in-law.	เขา (He) / รัก (loves) / น้องสะใภ้ (sister-in-law)
มี เวลา น้อย กว่า เขา	Have less time than him.	มี (have) / เวลา (time) / น้อยกว่า (less than) / เขา (him)
นักการเมือง พูด ที่สภา	A politician spoke at the parliament.	นักการเมือง (politician) / พูด (speak) / ที่ (at) / สภา (parliament)
เธอ เป็น นักแปล	She is a translator.	เธอ (you) / เป็น (is) / นักแปล (translator)
สินค้านี้ น่าซื้อ มาก	This product is very worth buying.	สินค้านี้ (this product) / น่าซื้อ (worth buying) / มาก (very)
เทศกาล นานาชาติ สนุกมาก	The international festival is very fun.	เทศกาล (festival) / นานาชาติ (international) / สนุกมาก (very fun)
เสียง ของคุณ น่าฟัง	Your voice is pleasant to listen to.	เสียง (sound) / ของ (of) / คุณ (you) / น่าฟัง (pleasant to hear)
นายกรัฐมนตรี เดินทาง ไป ญี่ปุ่น	The Prime Minister traveled to Japan.	นายกรัฐมนตรี (Prime Minister) / เดินทาง (travel) / ไป (to) / ญี่ปุ่น (Japan)
นายจ้าง ใจดี มาก ๆ	The employer is very kind.	นายจ้าง (employer) / ใจดี (kind) / มาก (very) / ๆ (very)
เสียง นาฬิกา น่ารำคาญ	The sound of the clock is annoying.	เสียง (sound) / นาฬิกา (clock) / น่ารำคาญ (annoying)
เกม นี้ น่าเสียใจ	This game is disappointing.	เกม (game) / นี้ (this) / น่าเสียใจ (regrettable)
เขา ไม่มา น่าเสียดาย	He didn't come, what a pity.	เขา (he) / ไม่มา (did not come) / น่าเสียดาย (unfortunately)
นาฬิกาปลุก ดัง แล้ว	The alarm clock has gone off.	นาฬิกา (clock) / ปลุก (wake) / ดัง (loud) / แล้ว (already)
หนังสือ เล่ม นี้ น่าอ่าน	This book is worth reading.	หนังสือ (book) / เล่ม (volume) / นี้ (this) / น่าอ่าน (worth reading)
เรา นำเข้า เครื่องใช้ไฟฟ้า	We import electrical appliances.	เรา (we) / นำเข้า (import) / เครื่องใช้ไฟฟ้า (electronic appliances)
ฉัน ชอบ น้ำเชื่อม	I like syrup.	ฉัน (I) / ชอบ (like) / น้ำเชื่อม (syrup)
ชอบ ดื่ม น้ำ โซดา	Like to drink soda water.	ชอบ (like) / ดื่ม (drink) / น้ำ (water) / โซดา (soda)
ฉัน ชอบ ดื่ม น้ำ มะนาว	I like to drink lemonade.	ฉัน (I) / ชอบ (like) / ดื่ม (drink) / น้ำ (water) / มะนาว (lemon)
ฉัน ชอบ ดื่ม น้ำอัดลม	I like drinking soda.	ฉัน (I) / ชอบ (like) / ดื่ม (drink) / น้ำอัดลม (soda)
นิกาย นี้ สอน อะไร	What does this sect teach?	นิกาย (sect) / นี้ (this) / สอน (teach) / อะไร (what)
ฉัน ชอบ อ่าน นิตยสาร	I like reading magazines.	ฉัน (I) / ชอบ (like) / อ่าน (read) / นิตยสาร (magazine)
แม่ นิมนต์ พระ มา	Mother invited a monk to come.	แม่ (mother) / นิมนต์ (invite) / พระ (monk) / มา (come)
ฉัน มี นิ้วมือ สวย	I have beautiful fingers.	ฉัน (I) / มี (have) / นิ้วมือ (fingers) / สวย (beautiful)
นิสัย เขา ดีมาก	His personality is very good.	นิสัย (habit) / เขา (he) / ดีมาก (very good)
ข้าว นึ่ง หอม มาก	The steamed rice is very fragrant.	ข้าว (rice) / นึ่ง (steamed) / หอม (fragrant) / มาก (very)
ขนมปัง นี้ นุ่ม มาก	This bread is very soft.	ขนมปัง (bread) / นี้ (this) / นุ่ม (soft) / มาก (very)
เนื้อผ้า นี้ นุ่มมาก	This fabric is very soft.	เนื้อผ้า (fabric) / นี้ (this) / นุ่มมาก (very soft)
ฉัน ชอบ กิน เนื้อ วัว	I like eating beef.	ฉัน (I) / ชอบ (like) / กิน (eat) / เนื้อวัว (beef)
ห้อง นี้ คน แน่น มาก	This room is very crowded.	ห้อง (room) / นี้ (this) / คน (people) / แน่น (crowded) / มาก (very)
แนวทาง ใหม่ ของเรา	Our new approach.	แนวทาง (approach) / ใหม่ (new) / ของเรา (our)
แนวโน้ม เศรษฐกิจ ดีขึ้น	The economic outlook is improving.	แนวโน้ม (trend) / เศรษฐกิจ (economy) / ดีขึ้น (improve)
บ้าน ของ เขา โน้น	His house over there.	บ้าน (house) / ของ (of) / เขา (his) / โน้น (yonder)
เขา อ่าน หนังสือ ในขณะที่	He reads a book while.	เขา (he, she, or they) / อ่าน (read) / หนังสือ (book) / ในขณะที่ (while)
เขา ถึง ที่นั่น ในที่สุด	He finally arrived there.	เขา (he) / ถึง (arrived) / ที่นั่น (there) / ในที่สุด (finally)
ใน ระหว่าง การ เดินทาง	During the journey.	ใน (in/between) / ระหว่าง (during) / การ (the) / เดินทาง (journey/travel)
ทหาร บก กำลัง ฝึก	The army is training.	ทหาร (soldier) / บก (land) / กำลัง (is) / ฝึก (training)
บทเรียน นี้ น่าสนใจ	This lesson is interesting.	บทเรียน (lesson) / นี้ (this) / น่าสนใจ (interesting)
ฉัน บรรจุ เสื้อผ้า	I packed clothes.	ฉัน (I) / บรรจุ (pack) / เสื้อผ้า (clothes)
บรรดา เพื่อน ๆ มาด้วย	All the friends came along.	บรรดา (all) / เพื่อน (friends) / ๆ (plural marker) / มา (come) / ด้วย (with)
บรรพบุรุษ ของ เรา	Our ancestors.	บรรพบุรุษ (ancestors) / ของ (of) / เรา (our)
บริการ ดี มาก	Very good service.	บริการ (service) / ดี (good) / มาก (very)
บริโภค ผลไม้ วันละสองหน่วย	Consume two servings of fruit a day.	บริโภค (consume) / ผลไม้ (fruit) / วันละ (per day) / สอง (two) / หน่วย (portion)
บะหมี่ อร่อย มาก ๆ	The noodles are very delicious.	บะหมี่ (noodles) / อร่อย (delicious) / มาก (very) / ๆ (very)
เรา บังเอิญ เจอ กัน	We happened to meet.	เรา (we) / บังเอิญ (accidentally) / เจอ (meet) / กัน (each other)
ฉัน ลืม บัตร นักเรียน	I forgot my student card.	ฉัน (I) / ลืม (forgot) / บัตร (card) / นักเรียน (student)
ชำระ บัตรเครดิต ได้ไหม	Can I pay by credit card?	ชำระ (pay) / บัตรเครดิต (credit card) / ได้ไหม (can)
ดอกไม้ บาน ตอน เช้า	Flowers bloom in the morning.	ดอกไม้ (flower) / บาน (bloom) / ตอน (at) / เช้า (morning)
บ้านเลขที่ นี้ สวยมาก	This house number is very beautiful.	บ้าน (house) / เลขที่ (number) / นี้ (this) / สวย (beautiful) / มาก (very)
บิดา มารดา รัก ลูก มาก	Parents love their children very much.	บิดา (father) / มารดา (mother) / รัก (love) / ลูก (child) / มาก (very)
เขา บีบ หลอด ยาสีฟัน	He squeezed the toothpaste tube.	เขา (he) / บีบ (squeeze) / หลอด (tube) / ยาสีฟัน (toothpaste)
บุรุษ ไปรษณีย์ มา ส่ง จดหมาย	The postman delivered the letter.	บุรุษ (man) / ไปรษณีย์ (postal) / มา (come) / ส่ง (deliver) / จดหมาย (letter)
เบาะ รถ นุ่ม มาก	The car seat is very soft.	เบาะ (seat) / รถ (car) / นุ่ม (soft) / มาก (very)
แบ่ง ขนม กับ เพื่อน	Share snacks with friends.	แบ่ง (share) / ขนม (snack) / กับ (with) / เพื่อน (friend)
กรุณา กรอก แบบฟอร์ม	Please fill out the form.	กรุณา (please) / กรอก (fill) / แบบฟอร์ม (form)
ฉัน ชอบ เล่น โบว์ลิ่ง	I like bowling.	ฉัน (I) / ชอบ (like) / เล่น (play) / โบว์ลิ่ง (bowling)
แกงเขียวหวาน ใส่ ใบมะกรูด	Green curry with kaffir lime leaves.	แกงเขียวหวาน (green curry) / ใส่ (add) / ใบมะกรูด (kaffir lime leaves)
คุณ มี ใบเสร็จ ไหม	Do you have a receipt?	คุณ (you) / มี (have) / ใบเสร็จ (receipt) / ไหม (question particle)
ปก หนังสือ สวย มาก	The book cover is very beautiful.	ปก (cover) / หนังสือ (book) / สวย (beautiful) / มาก (very)
อาหาร ประกอบด้วย เนื้อสัตว์	The food contains meat.	อาหาร (food) / ประกอบด้วย (consists of) / เนื้อสัตว์ (meat)
รถ คัน นี้ มี ประกัน	This car has insurance.	รถ (car) / คันนี้ (this) / มี (has) / ประกัน (insurance)
ประชากร เพิ่ม จำนวน	Population increases.	ประชากร (population) / เพิ่ม (increase) / จำนวน (number)
ประชาชน ร่วมมือ กัน	The people cooperate.	ประชาชน (People) / ร่วมมือ (Cooperate) / กัน (Together)
ฉัน เรียน ชั้น ประถม	I study in elementary school.	ฉัน (I) / เรียน (study) / ชั้น (grade) / ประถม (elementary)
นักเรียน ประพฤติ ดี	Students behave well.	นักเรียน (student) / ประพฤติ (behave) / ดี (well)
ฉัน ประมูล ของเก่า	I auction antiques.	ฉัน (I) / ประมูล (bid) / ของเก่า (antique)
เขา ประเมิน ค่าความเสี่ยง	He assesses the risk.	เขา (he) / ประเมิน (assess) / ค่า (value) / ความเสี่ยง (risk)
ครู ประเมินผล นักเรียน	The teacher evaluates the students.	ครู (teacher) / ประเมินผล (evaluate) / นักเรียน (student)
เธอ ประสบ ความสำเร็จ	She succeeded.	เธอ (she) / ประสบ (achieve) / ความสำเร็จ (success)
เรา ควร ประหยัด เงิน	We should save money.	เรา (we) / ควร (should) / ประหยัด (save) / เงิน (money)
เขา ปรับ ตัว เรียบร้อยแล้ว	He has already adjusted.	เขา (he) / ปรับ (adjust) / ตัว (oneself) / เรียบร้อย (already) / แล้ว (already)
ตอนเช้า พระอาทิตย์ ปรากฏ	In the morning, the sun appears.	ตอนเช้า (in the morning) / พระอาทิตย์ (sun) / ปรากฏ (appears)
ฉัน เรียน จบ ปริญญา	I graduated with a degree.	ฉัน (I) / เรียน (study) / จบ (graduate) / ปริญญา (degree)
ขอ ปรึกษา หน่อย ครับ	May I have some advice, please?	ขอ (may I) / ปรึกษา (consult) / หน่อย (a little) / ครับ (sir)
ปลอกหมอน สีแดง สวย	The red pillowcase is beautiful.	ปลอกหมอน (pillowcase) / สีแดง (red) / สวย (beautiful)
แม่ ป้อนข้าว ลูก	The mother feeds the child.	แม่ (mother) / ป้อน (feed) / ข้าว (rice) / ลูก (child)
แอปเปิ้ล หนัก สอง ปอนด์	The apple weighs two pounds.	แอปเปิ้ล (apple) / หนัก (weigh) / สอง (two) / ปอนด์ (pounds)
ปัจจัย สำคัญ ใน ชีวิต	Important factors in life.	ปัจจัย (factor) / สำคัญ (important) / ใน (in) / ชีวิต (life)
ปั่น จักรยาน ทุกเช้า	Ride a bike every morning.	ปั่น (ride) / จักรยาน (bicycle) / ทุก (every) / เช้า (morning)
ปั้น ดิน เป็น หม้อ	Molding clay into a pot.	ปั้น (mold) / ดิน (clay) / เป็น (into) / หม้อ (pot)
ปั๊ม น้ำ อยู่ ที่ไหน	Where is the water pump?	ปั๊ม (pump) / น้ำ (water) / อยู่ (is) / ที่ไหน (where)
รอ ฉัน ที่ ปากซอย	Wait for me at the entrance of the alley.	รอ (wait) / ฉัน (me) / ที่ (at) / ปากซอย (the alley entrance)
เมืองไทย มี ป่าไม้	Thailand has forests.	เมือง (city) / ไทย (Thai) / มี (have) / ป่า (forest) / ไม้ (wood)
นก มี ปีก สวย งาม	The bird has beautiful wings.	นก (bird) / มี (has) / ปีก (wings) / สวยงาม (beautiful)
เขา พก ปืนพก	He carries a pistol.	เขา (he) / พก (carry) / ปืนพก (pistol)
เขา เป็นไข้ สูง	He has a high fever.	เขา (he) / เป็น (is) / ไข้ (fever) / สูง (high)
ผลไม้ เช่น กล้วย เป็นต้น	Fruits such as bananas, for example.	ผลไม้ (fruit) / เช่น (such as) / กล้วย (banana) / เป็นต้น (etc.)
เขา เป็นหนี้ มาก	He is in a lot of debt.	เขา (he) / เป็นหนี้ (is in debt) / มาก (a lot)
เรา มี เป้าหมาย ใหม่	We have a new goal.	เรา (we) / มี (have) / เป้าหมาย (goal) / ใหม่ (new)
เขา เปิดเผย ความจริง	He revealed the truth.	เขา (he) / เปิดเผย (revealed) / ความจริง (the truth)
เสื้อ ผ้า เปียก น้ำ	Wet clothes.	เสื้อ (shirt) / ผ้า (cloth) / เปียก (wet) / น้ำ (water)
อย่าลืม แปรงฟัน นะ	Don't forget to brush your teeth.	อย่า (don't) / ลืม (forget) / แปรง (brush) / ฟัน (teeth) / นะ (okay)
เขา ดู แปลกใจ	He looks surprised.	เขา (he) / ดู (look) / แปลกใจ (surprised)
แปลง ดิน เป็น สวน	Transform soil into a garden.	แปลง (convert) / ดิน (soil) / เป็น (into) / สวน (garden)
โปรแกรม นี้ ช่วย ได้	This program helps.	โปรแกรม (program) / นี้ (this) / ช่วย (help) / ได้ (can)
ไป ถึง ห้อง เรียน ทัน เวลา	Arrive at the classroom on time.	ไป (go) / ถึง (arrive) / ห้อง (classroom) / เรียน (learn) / ทัน (in time) / เวลา (time)
ไป เยี่ยม คุณยาย	Visit grandma.	ไป (go) / เยี่ยม (visit) / คุณยาย (grandmother)
พ่อ ไปส่ง ลูก	Father takes the child.	พ่อ (father) / ไป (go) / ส่ง (send) / ลูก (child)
ฉัน ซื้อ ผงซักฟอก	I bought detergent.	ฉัน (I) / ซื้อ (buy) / ผงซักฟอก (detergent)
ผม เอง ไม่ เป็น ไร	I'm fine.	ผม (I) / เอง (myself) / ไม่ (not) / เป็นไร (be anything)
ผลกระทบ สำคัญมาก ๆ	The impact is very important.	ผลกระทบ (impact) / สำคัญ (important) / มาก ๆ (very)
เขา ผลัก ประตู เปิด	He pushed the door open.	เขา (he) / ผลัก (pushes) / ประตู (door) / เปิด (open)
น้ำตาล ผสม เกลือ	Sugar mixed with salt.	น้ำตาล (sugar) / ผสม (mix) / เกลือ (salt)
ฉัน ชอบ ผักกาดหอม	I like lettuce.	ฉัน (I) / ชอบ (like) / ผักกาดหอม (lettuce)
ผักขม อร่อย มากครับ	Spinach is very delicious.	ผักขม (spinach) / อร่อย (delicious) / มาก (very) / ครับ (polite particle male)
ผ่า ไม้ ด้วย มีด	Split the wood with a knife.	ผ่า (split) / ไม้ (wood) / ด้วย (with) / มีด (knife)
แม่ ซื้อ ผ้ากันเปื้อน	Mom bought an apron.	แม่ (mother) / ซื้อ (buys) / ผ้ากันเปื้อน (apron)
ผ้า เช็ด มือ อยู่ ไหน	Where is the hand towel?	ผ้า (cloth) / เช็ด (wipe) / มือ (hand) / อยู่ (is) / ไหน (where)
ฉัน ต้องการ ผ้าใบ ใหม่	I want a new canvas.	ฉัน (I) / ต้องการ (want) / ผ้าใบ (canvas) / ใหม่ (new)
ผ้าปูโต๊ะ สีแดง	Red tablecloth.	ผ้า (cloth) / ปู (spread) / โต๊ะ (table) / สี (color) / แดง (red)
ฉัน ชอบ ผ้า ฝ้าย	I like cotton.	ฉัน (I) / ชอบ (like) / ผ้าฝ้าย (cotton)
ผ้าพันแผล อยู่ ที่ไหน	Where is the bandage?	ผ้า (cloth) / พันแผล (bandage) / อยู่ (is) / ที่ไหน (where)
ผ้าไหม สวย มาก ๆ	Silk is very beautiful.	ผ้า (fabric) / ไหม (silk) / สวย (beautiful) / มาก ๆ (very much)
การ พนัน ผิดกฎหมาย 	Gambling is illegal.	การ (the) / พนัน (gambling) / ผิดกฎหมาย (illegal)
เธอ รู้สึก ผิดหวัง มาก	She feels very disappointed.	เธอ (she) / รู้สึก (feels) / ผิดหวัง (disappointed) / มาก (very)
เขา กลัว ผี มาก	He is very afraid of ghosts.	เขา (he) / กลัว (afraid) / ผี (ghost) / มาก (very)
ผึ้ง กำลัง หา น้ำหวาน	The bee is collecting nectar.	ผึ้ง (bee) / กำลัง (is) / หา (looking for) / น้ำหวาน (nectar)
ผู้ ชาย คนนั้น สูง	That man is tall.	ผู้ (man) / ชาย (man) / คนนั้น (that) / สูง (tall)
ฉัน ผูก เชือก รองเท้า	I tie my shoelaces.	ฉัน (I) / ผูก (tie) / เชือก รองเท้า (shoelace)
ผู้กำกับ หนัง เยี่ยม	The movie director is excellent.	ผู้กำกับ (director) / หนัง (movie) / เยี่ยม (excellent)
ผู้เช่า จ่าย ค่าเช่า	The tenant pays the rent.	ผู้เช่า (tenant) / จ่าย (pay) / ค่าเช่า (rent)
ผู้แต่ง ชื่อ ดัง	Famous author.	ผู้แต่ง (author) / ชื่อ (name) / ดัง (famous)
ผู้ปกครอง มา โรงเรียน	Guardian comes to school.	ผู้ปกครอง (guardian) / มา (come) / โรงเรียน (school)
ผู้ผลิต ขาย สินค้า	The manufacturer sells products.	ผู้ผลิต (producer) / ขาย (sell) / สินค้า (product)
ผู้พิพากษา ตัดสิน คดี	The judge decided the case.	ผู้พิพากษา (judge) / ตัดสิน (decides) / คดี (case)
เขา เผาศพ วันนี้	He cremated the body today.	เขา (he) / เผา (cremate) / ศพ (corpse) / วันนี้ (today)
ฉัน ชอบ กิน เผือก	I like to eat taro.	ฉัน (I) / ชอบ (like) / กิน (eat) / เผือก (taro)
แผ่นดิน นี้ สวยงาม	This land is beautiful.	แผ่นดิน (land) / นี้ (this) / สวยงาม (beautiful)
ฝัง เมล็ด พืช ลงดิน	Plant the seeds in the soil.	ฝัง (bury) / เมล็ด (seed) / พืช (plant) / ลง (into) / ดิน (soil)
อยู่ ฝั่ง นั้น ดีกว่า	Being on that side is better.	อยู่ (stay) / ฝั่ง (side) / นั้น (that) / ดีกว่า (better)
ขอ ฝากเงิน หน่อยครับ	I would like to make a deposit.	ขอ (request) / ฝาก (deposit) / เงิน (money) / หน่อย (a little) / ครับ (polite particle)
รูป อยู่ ฝาผนัง	The picture is on the wall.	รูป (picture) / อยู่ (is) / ฝาผนัง (wall)
ทั้ง สอง ฝ่าย เห็นด้วย	Both parties agree.	ทั้ง (both) / สอง (two) / ฝ่าย (sides) / เห็นด้วย (agree)
ฝีมือ เธอ ดีมาก	Your skill is very good.	ฝีมือ (skill) / เธอ (you) / ดีมาก (very good)
ฉัน กำลัง ฝึกหัด ขับรถ	I am learning to drive.	ฉัน (I) / กำลัง (am) / ฝึกหัด (practicing) / ขับรถ (driving)
เธอ มี ไฝ สวย	She has a beautiful mole.	เธอ (she) / มี (has) / ไฝ (mole) / สวย (beautiful)
พ.ศ. นี้ มีฝนตก	This year, it is raining.	พ.ศ. (B.E.) / นี้ (this) / มี (has) / ฝนตก (rain falling)
สเปรย์ สี พ่น ผิว	Surface spray paint.	สเปรย์ (spray) / สี (color) / พ่น (spray) / ผิว (surface)
พยัญชนะ ภาษาไทย ยาก	Thai consonants are difficult.	พยัญชนะ (consonant) / ภาษาไทย (Thai language) / ยาก (difficult)
คำ นี้ มี พยางค์	This word has syllables.	คำ (word) / นี้ (this) / มี (have) / พยางค์ (syllable)
เขา เป็น พยาน	He is a witness.	เขา (he) / เป็น (is) / พยาน (witness)
พรม นี้ สวย มาก	This carpet is very beautiful.	พรม (carpet) / นี้ (this) / สวย (beautiful) / มาก (very)
ชม พระจันทร์ ดวง สวย	Admire the beautiful moon.	ชม (admire) / พระจันทร์ (moon) / ดวง (classifier for celestial bodies) / สวย (beautiful)
พระพุทธรูป งดงาม มาก	The Buddha statue is very beautiful.	พระพุทธรูป (Buddha image) / งดงาม (beautiful) / มาก (very)
พระอาทิตย์ ขึ้น ตอนเช้า	The sun rises in the morning.	พระอาทิตย์ (sun) / ขึ้น (rise) / ตอนเช้า (in the morning)
ฉัน ชอบ พลอย มาก	I like Ploy a lot.	ฉัน (I) / ชอบ (like) / พลอย (Ploy) / มาก (very much)
พลังงาน สำคัญ ต่อ ทุกคน	Energy is important to everyone.	พลังงาน (energy) / สำคัญ (important) / ต่อ (to) / ทุกคน (everyone)
พวกนี้ น่าสนใจ มาก	These are very interesting.	พวกนี้ (these) / น่าสนใจ (interesting) / มาก (very)
พวกเรา ไป เที่ยวกัน	Let's go on a trip together.	พวกเรา (we) / ไป (go) / เที่ยว (travel) / กัน (together)
เขา เป็น พ่อม่าย	He is a widower.	เขา (he) / เป็น (is) / พ่อม่าย (widower)
ลม พัด เบา ๆ	The wind blows gently.	ลม (wind) / พัด (blows) / เบา ๆ (gently)
พ่อค้า พาน ขาย ผลไม้	The fruit seller carries a tray.	พ่อค้า (merchant) / พาน (tray) / ขาย (sell) / ผลไม้ (fruit)
