อากาศ ดี มาก วันนี้	The weather is very nice today.	อากาศ (weather) / ดี (good) / มาก (very) / วันนี้ (today)
วัน อาทิตย์ อากาศ ดี	Sunday weather is good.	วัน (day) / อาทิตย์ (Sunday) / อากาศ (weather) / ดี (good)
เขา อายุ ยี่สิบปี	He is twenty years old.	เขา (he) / อายุ (age) / ยี่สิบ (twenty) / ปี (years)
อาหาร อร่อย มาก ครับ	The food is very delicious.	อาหาร (food) / อร่อย (delicious) / มาก (very) / ครับ (polite particle for men)
ฉัน เกิด เดือน กรกฎาคม	I was born in July.	ฉัน (I) / เกิด (was born) / เดือน (month) / กรกฎาคม (July)
ฉัน ใช้ กระดาษ วาด	I use paper to draw.	ฉัน (I) / ใช้ (use) / กระดาษ (paper) / วาด (draw)
ฝน ตก หนัก กว่า เมื่อวาน	It is raining harder than yesterday.	ฝน (rain) / ตก (fall) / หนัก (heavily) / กว่า (more than) / เมื่อวาน (yesterday)
ฉัน เกิด เดือน กันยายน	I was born in September.	ฉัน (I) / เกิด (born) / เดือน (month) / กันยายน (September)
ฉัน ชอบ ดื่ม กาแฟ	I like to drink coffee.	ฉัน (I) / ชอบ (like) / ดื่ม (drink) / กาแฟ (coffee)
ฉัน กำลัง กิน ข้าว	I am eating rice.	ฉัน (I) / กำลัง (am) / กิน (eating) / ข้าว (rice)
เดือนนี้ คือ กุมภาพันธ์	This month is February.	เดือนนี้ (this month) / คือ (is) / กุมภาพันธ์ (February)
เผ็ด เกินไป หน่อย	A little too spicy.	เผ็ด (spicy) / เกินไป (too) / หน่อย (a little)
หนังสือ เกี่ยวกับ อาหารไทย	A book about Thai food.	หนังสือ (book) / เกี่ยวกับ (about) / อาหารไทย (Thai food)
เขา เกือบ จะ สำเร็จ	He almost succeeded.	เขา (he) / เกือบ (almost) / จะ (will) / สำเร็จ (succeed)
เขา แก่ กว่า ฉัน	He is older than me.	เขา (he) / แก่ (older) / กว่า (than) / ฉัน (I)
ฉัน จะแก้ ปัญหา	I will solve the problem.	ฉัน (I) / จะแก้ (will solve) / ปัญหา (problem)
แก้ว ใส่ น้ำ แข็ง	A glass with ice.	แก้ว (glass) / ใส่ (put) / น้ำ (water) / แข็ง (ice)
ฉัน ชอบ กิน ไก่	I like to eat chicken.	ฉัน (I) / ชอบ (like) / กิน (eat) / ไก่ (chicken)
ขอ ไป ด้วย นะ	Can I come along?	ขอ (may) / ไป (go) / ด้วย (with) / นะ (okay)
พ่อ ขับ รถยนต์	Father drives a car.	พ่อ (father) / ขับ (drive) / รถยนต์ (car)
ขา แมว ของ น้อง	Younger sibling's cat's leg.	ขา (leg) / แมว (cat) / ของ (of) / น้อง (younger sibling)
แมว อยู่ ข้างหลัง โต๊ะ	The cat is behind the table.	แมว (cat) / อยู่ (is) / ข้างหลัง (behind) / โต๊ะ (table)
ฉัน กิน ข้าว ทุกวัน	I eat rice every day.	ฉัน (I) / กิน (eat) / ข้าว (rice) / ทุกวัน (every day)
ฉัน ชอบ เขียน หนังสือ	I like writing books.	ฉัน (I) / ชอบ (like) / เขียน (write) / หนังสือ (books or book)
ฉัน เห็น คน มากมาย	I see many people.	ฉัน (I) / เห็น (see) / คน (people) / มากมาย (many)
ฉัน รัก ครอบครัว มาก	I love my family very much.	ฉัน (I) / รัก (love) / ครอบครัว (family) / มาก (very much)
สวัสดี ครับ คุณครู	Hello, teacher.	สวัสดี (hello) / ครับ (polite particle) / คุณครู (teacher)
ครู สอน นักเรียน คณิตศาสตร์	The teacher teaches the students mathematics.	ครู (teacher) / สอน (teach) / นักเรียน (student) / คณิตศาสตร์ (mathematics)
รถติดมาก คับ	The traffic is very heavy.	รถ (car) / ติด (stuck) / มาก (very) / คับ (polite particle)
ฉัน คิด ถึง เธอ	I miss you.	ฉัน (I) / คิด (think) / ถึง (of) / เธอ (you)
คืนนี้ นอน หลับ สบาย	Sleep well tonight.	คืนนี้ (tonight) / นอน (sleep) / หลับ (asleep) / สบาย (comfortably)
พวก เขา เป็น คู่ รัก	They are a couple.	พวกเขา (they) / เป็น (are) / คู่รัก (couple)
ฉัน เคย ไป ญี่ปุ่น	I have been to Japan.	ฉัน (I) / เคย (have) / ไป (been) / ญี่ปุ่น (Japan)
เขา จน แต่ มีความสุข	He is poor but happy.	เขา (he) / จน (poor) / แต่ (but) / มีความสุข (happy)
ฉัน จอด รถ แล้ว	I parked the car already.	ฉัน (I) / จอด (park) / รถ (car) / แล้ว (already)
ฝน จะ ตก แล้ว	It's going to rain.	ฝน (rain) / จะ (will) / ตก (fall) / แล้ว (already)
จังหวัด นี้ สวยงาม	This province is beautiful.	จังหวัด (province) / นี้ (this) / สวยงาม (beautiful)
ฉัน ล้าง จาน ทุกวัน	I wash dishes every day.	ฉัน (I) / ล้าง (wash) / จาน (dishes) / ทุกวัน (every day)
ฉัน ต้องการ ช้อน ใหม่	I need a new spoon.	ฉัน (I) / ต้องการ (want) / ช้อน (spoon) / ใหม่ (new)
ฉัน จะ เช่า รถ	I will rent a car.	ฉัน (I) / จะ (will) / เช่า (rent) / รถ (car)
ผม ใช้ โทรศัพท์ ใหม่	I use a new phone.	ผม (I) / ใช้ (use) / โทรศัพท์ (phone) / ใหม่ (new)
ฉัน ซัก ผ้า แล้ว	I have done the laundry.	ฉัน (I) / ซัก (wash) / ผ้า (clothes) / แล้ว (already)
ฉัน ไป ด้วย	I'm going too.	ฉัน (I) / ไป (go) / ด้วย (with)
เพลง นี้ ดัง มาก	This song is very popular.	เพลง (song) / นี้ (this) / ดัง (popular) / มาก (very)
หนัง ดี มาก	The movie is very good.	หนัง (movie) / ดี (good) / มาก (very)
ฉัน ดีใจ มาก	I am very happy.	ฉัน (I) / ดีใจ (glad) / มาก (very)
ฉัน ได้ยิน เสียงเพลง	I hear music.	ฉัน (I) / ได้ยิน (hear) / เสียงเพลง (music)
เรา ต้อง ไป แล้ว	We have to go now.	เรา (we) / ต้อง (must) / ไป (go) / แล้ว (already)
ตอน เย็น มี คิว	In the evening, there is a queue.	ตอน (evening) / เย็น (cool) / มี (have) / คิว (queue)
ฉัน ตัด ผม เอง	I cut my own hair.	ฉัน (I) / ตัด (cut) / ผม (hair) / เอง (myself)
ตา มอง ดู ทะเล	Grandfather looks at the sea.	ตา (eye) / มอง (look) / ดู (watch) / ทะเล (sea)
ตุลาคม อากาศ เย็น สบาย	October, the weather is cool and comfortable.	ตุลาคม (October) / อากาศ (weather) / เย็น (cool) / สบาย (comfortable)
ต้นไม้ นี้ เตี้ย มาก	This tree is very short.	ต้นไม้ (tree) / นี้ (this) / เตี้ย (short) / มาก (very)
พวกเขา จะแต่งงาน	They will get married.	พวกเขา (they) / จะแต่งงาน (will marry)
ท้อง ฉัน ร้อง จ๊อกๆ	My stomach is growling.	ท้อง (stomach) / ฉัน (I) / ร้อง (making a sound) / จ๊อกๆ (rumbling)
เรา เรียก แท็กซี่	We called a taxi.	เรา (we) / เรียก (call) / แท็กซี่ (taxi)
ฉัน ไป ธนาคาร	I go to the bank.	ฉัน (I) / ไป (go) / ธนาคาร (bank)
ฉัน เกิด เดือน ธันวาคม	I was born in December.	ฉัน (I) / เกิด (born) / เดือน (month) / ธันวาคม (December)
นก บิน บน ท้องฟ้า 	The bird flies in the sky.	นก (bird) / บิน (fly) / บน (on) / ท้องฟ้า (sky)
แมว ฉัน ตัว น้อย มาก	My cat is very small.	แมว (cat) / ฉัน (my) / ตัว (body) / น้อย (little) / มาก (very)
หนังสือ เล่ม นั้น สวย	That book is beautiful.	หนังสือ (book) / เล่ม (volume) / นั้น (that) / สวย (beautiful)
ขอ ลด ราคา นิดหน่อย	Can I get a small discount?	ขอ (may I please) / ลด (reduce) / ราคา (price) / นิดหน่อย (a little bit)
ฉัน ปิด ประตู แล้ว	I closed the door.	ฉัน (I) / ปิด (close) / ประตู (door) / แล้ว (already)
ฉัน เจ็บ ที่ ปาก	My mouth hurts.	ฉัน (I) / เจ็บ (hurt) / ที่ (at) / ปาก (mouth)
ฉัน มี ปากกา หนึ่งด้าม	I have one pen.	ฉัน (I) / มี (have) / ปากกา (pen) / หนึ่ง (one) / ด้าม (piece)
เขา เป็น นักเรียน	He is a student.	เขา (he/she) / เป็น (is) / นักเรียน (student)
ฉัน ไป ไปรษณีย์	I am going to the post office.	ฉัน (I) / ไป (go) / ไปรษณีย์ (post office)
เธอ ผอม มาก เลย	She is very thin.	เธอ (you) / ผอม (thin) / มาก (very) / เลย (indeed)
พรุ่งนี้ ฉันจะไป	Tomorrow, I will go.	พรุ่งนี้ (tomorrow) / ฉัน (I) / จะ (will) / ไป (go)
วันนี้ เดือน พฤศจิกายน	Today is November.	วันนี้ (today) / เดือน (month) / พฤศจิกายน (November)
พ่อ รัก ลูก มาก	Father loves the child very much.	พ่อ (father) / รัก (love) / ลูก (child) / มาก (much)
ฉัน อยาก พัก แล้ว	I want to rest now.	ฉัน (I) / อยาก (want) / พัก (rest) / แล้ว (already)
เปิด ไฟ ใน ห้อง	Turn on the light in the room.	เปิด (turn on) / ไฟ (light) / ใน (in) / ห้อง (room)
เดือน มกราคม อากาศ หนาว	January's weather is cold.	เดือน (month) / มกราคม (January) / อากาศ (weather) / หนาว (cold)
มัน น่าสนใจ มากเลย	It is very interesting.	มัน (it) / น่าสนใจ (interesting) / มาก (very) / เลย (really)
เธอ มา เมื่อไร	When did she come?	เธอ (you) / มา (come) / เมื่อไร (when)
ฉัน ชอบ กิน มาก	I really like to eat.	ฉัน (I) / ชอบ (like) / กิน (eat) / มาก (much)
วันเกิดฉัน มิถุนายน	My birthday is in June.	วันเกิด (birthday) / ฉัน (my) / มิถุนายน (June)
เดือน มีนาคม อากาศ ร้อน	March is hot.	เดือน (month) / มีนาคม (March) / อากาศ (weather) / ร้อน (hot)
เมษายน เป็น เดือนร้อน	April is a hot month.	เมษายน (April) / เป็น (is) / เดือน (month) / ร้อน (hot)
กรุงเทพฯ เป็น เมืองใหญ่	Bangkok is a big city.	กรุงเทพฯ (Bangkok) / เป็น (is) / เมือง (city) / ใหญ่ (big)
ไม้ ใหญ่ ข้าง บ้าน	A large tree next to the house.	ไม้ (wood) / ใหญ่ (big) / ข้าง (beside) / บ้าน (house)
หมอ กำลัง ให้ ยา	The doctor is giving medicine.	หมอ (doctor) / กำลัง (is) / ให้ (giving) / ยา (medicine)
ข้อสอบ นี้ ยาก มาก	This exam is very difficult.	ข้อสอบ (exam) / นี้ (this) / ยาก (difficult) / มาก (very)
ผม มี ผม ยาว	I have long hair.	ผม (I) / มี (have) / ผม (hair) / ยาว (long)
เธอ รวม หนังสือ	She collects books.	เธอ (she) / รวม (collect) / หนังสือ (books)
รองเท้า สี แดง สวย	Beautiful red shoes.	รองเท้า (shoes) / สี (color) / แดง (red) / สวย (beautiful)
เขาวิ่ง รอบๆ บ้าน	He runs around the house.	เขา (he) / วิ่ง (run) / รอบๆ (around) / บ้าน (house)
ราคา เท่าไร ครับ/ค่ะ	How much does it cost?	ราคา (price) / เท่าไร (how much) / ครับ/ค่ะ (polite particle)
คุณ รู้จัก เขาไหม	Do you know him?	คุณ (you) / รู้จัก (know) / เขา (him/her) / ไหม (question particle)
เรือ ลอย อยู่ น้ำ	The boat floats on the water.	เรือ (boat) / ลอย (float) / อยู่ (is) / น้ำ (water)
ฉัน ไป โรงเรียน	I go to school.	ฉัน (I) / ไป (go) / โรงเรียน (school)
เรา อยู่ โรงแรม	We are at the hotel.	เรา (we) / อยู่ (are) / โรงแรม (hotel)
ลิ้น ยาว เกิน ไป	The tongue is too long.	ลิ้น (tongue) / ยาว (long) / เกิน (too) / ไป (go)
ฉัน ลืม กุญแจ	I forgot the key.	ฉัน (I) / ลืม (forgot) / กุญแจ (key)
แมว ของ ฉัน เล็ก	My cat is small.	แมว (cat) / ของ (of) / ฉัน (my) / เล็ก (small)
ชอบ เล่น ฟุตบอล	Like playing football.	ชอบ (like) / เล่น (play) / ฟุตบอล (football)
ไป เลย ไม่ รอ	Go, don't wait.	ไป (go) / เลย (immediately) / ไม่ (not) / รอ (wait)
เขา ไป แล้ว	He has gone.	เขา (he/she) / ไป (go) / แล้ว (already)
ฉัน ไป โรงเรียน วัน จันทร์	I go to school on Monday.	ฉัน (I) / ไป (go) / โรงเรียน (school) / วันจันทร์ (Monday)
วันนี้ วันพุธ ครับ	Today is Wednesday.	วันนี้ (today) / วันพุธ (Wednesday) / ครับ (sir)
พรุ่งนี้ เป็น วัน ศุกร์	Tomorrow is Friday.	พรุ่งนี้ (tomorrow) / เป็น (is) / วันศุกร์ (Friday)
ฉัน ไป เที่ยว วันเสาร์	I go on a trip on Saturday.	ฉัน (I) / ไป (go) / เที่ยว (travel) / วันเสาร์ (Saturday)
ฉัน ไป เรียน วันอังคาร	I go to study on Tuesday.	ฉัน (I) / ไป (go) / เรียน (study) / วันอังคาร (Tuesday)
ฉัน พักผ่อน วันอาทิตย์	I rest on Sunday.	ฉัน (I) / พักผ่อน (rest) / วันอาทิตย์ (Sunday)
ฉัน ว่าง ตอนนี้	I'm free now.	ฉัน (I) / ว่าง (free) / ตอนนี้ (now)
ฉัน ชอบ ว่ายน้ำ	I like swimming.	ฉัน (I) / ชอบ (like) / ว่ายน้ำ (swim)
ฉัน กำลัง สระ ผม	I am washing my hair.	ฉัน (I) / กำลัง (am) / สระ (wash) / ผม (hair)
เธอ สวย มาก ๆ	She is very beautiful.	เธอ (you) / สวย (beautiful) / มาก (very) / ๆ (emphasis)
ครู สอน ภาษาไทย	The teacher teaches Thai language.	ครู (teacher) / สอน (teach) / ภาษาไทย (Thai language)
ที่นี่ สะดวก สบาย จริงๆ	Here, it's really convenient and comfortable.	ที่นี่ (here) / สะดวก (convenient) / สบาย (comfortable) / จริงๆ (really)
ห้อง นี้ สะอาด มาก	This room is very clean.	ห้อง (room) / นี้ (this) / สะอาด (clean) / มาก (very)
กางเกง ตัว นี้ สั้น มาก	These pants are very short.	กางเกง (pants) / ตัว (classifier for clothing items) / นี้ (this) / สั้น (short) / มาก (very)
พี่สาว มี สามี	The older sister has a husband.	พี่สาว (older sister) / มี (has) / สามี (husband)
นี่ สำหรับ คุณ	This is for you.	นี่ (this) / สำหรับ (for) / คุณ (you)
เดือน สิงหาคม อากาศ ร้อน	The weather is hot in August.	เดือน (month) / สิงหาคม (August) / อากาศ (weather) / ร้อน (hot)
สี นี้ สวย มาก	This color is very beautiful.	สี (color) / นี้ (this) / สวย (beautiful) / มาก (very)
ท้องฟ้า เป็น สีฟ้า	The sky is blue.	ท้องฟ้า (sky) / เป็น (is) / สีฟ้า (blue)
เสื้อ สี แดง สวย	The red shirt is beautiful.	เสื้อ (shirt) / สี (color) / แดง (red) / สวย (beautiful)
เขา ยัง โสด อยู่	He is still single.	เขา (he) / ยัง (still) / โสด (single) / อยู่ (is)
ใส่ เสื้อ ไป โรงเรียน	Wear a shirt to school.	ใส่ (wear) / เสื้อ (shirt) / ไป (to) / โรงเรียน (school)
ช่วย ดู หน่อย	Please take a look.	ช่วย (help) / ดู (look) / หน่อย (a little)
กระดาษ หนา มาก	The paper is very thick.	กระดาษ (paper) / หนา (thick) / มาก (very)
ไป หรือ ยัง	Are you going yet?	ไป (go) / หรือ (or) / ยัง (yet)
น้ำตาล หวาน มาก ๆ	Sugar is very sweet.	น้ำตาล (sugar) / หวาน (sweet) / มาก ๆ (very)
ห้องน้ำ อยู่ ที่ไหน	Where is the bathroom?	ห้องน้ำ (bathroom) / อยู่ (is) / ที่ไหน (where)
หัว เขา เจ็บ มาก	His head hurts a lot.	หัว (head) / เขา (he) / เจ็บ (hurt) / มาก (very much)
ฉัน หา หนังสือ	I look for a book.	ฉัน (I) / หา (look for) / หนังสือ (book)
ฉัน เห็น แมว น่ารัก	I see a cute cat.	ฉัน (I) / เห็น (saw) / แมว (cat) / น่ารัก (cute)
ดวงอาทิตย์ อยู่ เหนือ ภูเขา	The sun is above the mountain.	ดวงอาทิตย์ (sun) / อยู่ (is) / เหนือ (above) / ภูเขา (mountain)
คุณ มา ไหม	Are you coming?	คุณ (you) / มา (come) / ไหม (question particle)
หนังสือ อยู่ ใน ห้อง	The book is in the room.	หนังสือ (book) / อยู่ (is) / ใน (in) / ห้อง (room)
เธอ แขน ขา อ่อน	Her arms and legs are weak.	เธอ (she) / แขน (arm) / ขา (leg) / อ่อน (weak)
เธอ อ่าน หนังสือ	She reads a book.	เธอ (you) / อ่าน (read) / หนังสือ (book)
ขอ อีก หนึ่ง แก้ว	May I have one more glass, please?	ขอ (ask/request) / อีก (another/more) / หนึ่ง (one) / แก้ว (glass/cup)
ฉัน อยาก เอา อันนี้	I want to take this.	ฉัน (I) / อยาก (want) / เอา (to take) / อันนี้ (this)
ก้น ของ ฉัน เจ็บ	My butt hurts.	ก้น (butt) / ของ (of) / ฉัน (my) / เจ็บ (hurt)
ขนม นี้ กรอบ มาก	This snack is very crispy.	ขนม (snack) / นี้ (this) / กรอบ (crunchy) / มาก (very)
ฉัน จะ กลับบ้าน	I will go home.	ฉัน (I) / จะ (will) / กลับบ้าน (go home)
ฉัน กิน ข้าว กลางวัน	I have lunch.	ฉัน (I) / กิน (eat) / ข้าวกลางวัน (lunch)
